ps_partkey          value               
182674              12108896.900000     
94610               12098756.120000     
16637               12096572.240000     
529058              12090222.260000     
112820              12069487.400000     
688340              12053360.390000     
224559              12052221.050000     
112066              12035809.620000     
647223              12022559.980000     
591796              12013536.950000     
266763              12008239.400000     
293716              11997390.030000     
438798              11962481.120000     
478797              11950242.390000     
144992              11941791.360000     
61106               11932916.400000     
688653              11923656.640000     
309155              11916686.860000     
538173              11915600.240000     
116592              11902945.280000     
712921              11901071.450000     
717703              11899032.920000     
456028              11898919.370000     
784025              11890236.460000     
600038              11887558.890000     
172443              11881031.700000     
8676                11880494.420000     
680032              11873217.900000     
230344              11871936.140000     
329355              11869023.280000     
163141              11866123.470000     
674290              11843754.050000     
431107              11831158.080000     
139850              11820311.920000     
296934              11796422.350000     
31247               11793036.560000     
452290              11782460.620000     
762842              11777258.370000     
442379              11767440.440000     
556637              11763339.230000     
593733              11732942.210000     
185257              11732763.970000     
523535              11726992.250000     
3145                11709081.620000     
742270              11695917.200000     
379679              11689205.040000     
195124              11687960.400000     
263276              11681195.300000     
52079               11673611.640000     
201506              11668739.260000     
542744              11665884.140000     
690298              11661863.480000     
736280              11645514.360000     
508806              11643138.960000     
222396              11638884.800000     
142982              11626432.340000     
568633              11625213.800000     
415688              11624181.120000     
55540               11613395.820000     
606472              11611749.300000     
251918              11609971.060000     
203167              11604670.850000     
65601               11594518.830000     
655240              11571717.680000     
681971              11551515.780000     
63934               11549812.140000     
472036              11545729.320000     
201903              11534864.780000     
781247              11529329.180000     
708662              11518849.370000     
208813              11498441.360000     
269574              11492823.280000     
744848              11491574.710000     
75267               11488699.780000     
221106              11484171.670000     
423732              11470966.800000     
392432              11470201.560000     
342708              11463124.920000     
728844              11460553.780000     
28914               11455617.650000     
294301              11452410.750000     
597124              11426716.800000     
348813              11425643.030000     
527980              11421708.630000     
650591              11413843.310000     
588591              11410247.930000     
179023              11404965.840000     
338798              11400498.210000     
54525               11393371.150000     
125942              11372483.300000     
283121              11361914.880000     
620353              11353835.910000     
225664              11353680.240000     
226783              11351417.840000     
392662              11340731.710000     
84322               11340142.670000     
583442              11337950.400000     
708154              11337041.530000     
95704               11329456.470000     
177279              11325299.950000     
695635              11324453.680000     
328932              11318866.410000     
368643              11314666.380000     
164063              11312561.790000     
211270              11306035.920000     
484160              11296010.350000     
599646              11295523.340000     
188247              11285983.920000     
432804              11285575.840000     
540014              11285267.230000     
444545              11276473.290000     
116671              11275748.470000     
449666              11268280.850000     
197199              11264113.370000     
169094              11261395.710000     
18670               11257471.230000     
542672              11251236.520000     
671077              11248155.330000     
381472              11248032.520000     
346754              11244096.240000     
135936              11240732.510000     
222804              11238378.060000     
28504               11230853.720000     
761492              11216906.340000     
554126              11206154.360000     
163582              11197237.480000     
438623              11194049.460000     
438803              11184857.850000     
692841              11180955.990000     
32620               11176716.220000     
132727              11167846.770000     
421097              11166963.750000     
779098              11156536.010000     
603533              11153009.600000     
788766              11150085.870000     
200253              11139757.650000     
363615              11096623.450000     
559843              11095047.740000     
137422              11073438.740000     
334864              11069671.490000     
373891              11062382.840000     
625186              11058725.340000     
357199              11051495.720000     
650600              11034742.380000     
264310              11028116.100000     
178795              11025703.190000     
778787              11016307.210000     
658488              11014841.200000     
58935               11007373.000000     
192140              11001122.890000     
396864              10999845.540000     
505112              10984886.660000     
558171              10974175.140000     
773658              10968590.880000     
148323              10965149.490000     
584471              10961881.660000     
799970              10959114.730000     
425186              10957918.070000     
170814              10956939.660000     
191919              10943634.200000     
201140              10933428.940000     
519389              10931158.900000     
523388              10905988.300000     
147903              10901699.960000     
461377              10878798.170000     
254202              10876372.750000     
253182              10866555.280000     
710224              10865579.760000     
119633              10856394.840000     
476006              10855430.460000     
304308              10854692.160000     
134971              10854609.810000     
167604              10854002.550000     
100594              10843758.160000     
231898              10841568.640000     
190028              10841558.300000     
511877              10832331.800000     
352185              10831488.890000     
772625              10827221.830000     
115134              10825802.200000     
229247              10817695.200000     
462168              10814426.900000     
348333              10810425.660000     
412376              10808854.470000     
550027              10805935.110000     
60646               10803246.000000     
320958              10802936.880000     
322193              10799211.290000     
743548              10795110.960000     
15617               10788980.230000     
130746              10787178.060000     
605190              10785729.620000     
768624              10785692.930000     
311319              10784315.880000     
212165              10777444.100000     
388197              10771984.450000     
784770              10771775.480000     
211467              10767149.840000     
8823                10764666.580000     
663356              10764398.310000     
10368               10763420.000000     
441553              10761238.140000     
28331               10753195.320000     
453987              10752899.100000     
353462              10748688.810000     
215659              10727453.390000     
278699              10726150.580000     
731872              10725925.230000     
771228              10720940.990000     
766963              10699998.760000     
27223               10685087.520000     
763845              10682897.340000     
540108              10676806.610000     
29485               10675802.220000     
503391              10657453.330000     
722474              10657169.880000     
419884              10653365.460000     
10157               10650931.190000     
386676              10649129.900000     
522379              10647365.830000     
328488              10645243.700000     
361326              10640488.980000     
473382              10635270.520000     
526272              10629647.630000     
687296              10625356.720000     
220085              10623712.470000     
666008              10621082.190000     
18647               10620483.480000     
135442              10619480.480000     
427601              10617726.780000     
339176              10612773.200000     
72199               10610081.090000     
84563               10607294.960000     
621873              10606978.160000     
128251              10602442.790000     
579242              10600210.820000     
316438              10588494.440000     
797020              10582457.570000     
587751              10568394.130000     
768746              10562117.010000     
166033              10551167.130000     
336621              10549773.240000     
81295               10548311.350000     
208021              10545607.050000     
698647              10543454.310000     
749337              10535240.630000     
15371               10534889.350000     
664035              10529544.890000     
304478              10526346.130000     
799354              10524135.150000     
239701              10521348.360000     
390394              10520916.030000     
650354              10515706.920000     
93856               10513246.000000     
441188              10507747.100000     
483522              10505507.450000     
735704              10497113.780000     
313390              10496833.520000     
758769              10495814.000000     
566746              10494986.650000     
208705              10489825.320000     
736048              10487828.620000     
586411              10482167.540000     
703581              10474697.590000     
104601              10453797.710000     
547598              10452294.420000     
786724              10448023.990000     
356260              10445149.040000     
520368              10443339.230000     
387617              10437887.520000     
371901              10435189.120000     
145939              10432672.480000     
776489              10428659.160000     
561287              10426312.500000     
446469              10424303.260000     
34134               10421940.470000     
791049              10417583.820000     
44473               10417286.910000     
641093              10410269.990000     
28440               10409563.880000     
681152              10397045.320000     
764507              10393386.470000     
25148               10384666.440000     
662898              10382941.100000     
732845              10373603.130000     
33288               10359154.800000     
399960              10356958.800000     
44972               10350705.240000     
521124              10346501.320000     
568428              10345630.730000     
658782              10343923.080000     
777884              10342842.050000     
663740              10340991.000000     
451808              10334135.620000     
776982              10331150.940000     
527223              10328490.430000     
648953              10327062.890000     
642149              10321958.350000     
769064              10321384.220000     
589915              10314781.900000     
361172              10314599.940000     
222674              10314220.720000     
466447              10310746.770000     
572675              10309149.220000     
437611              10307623.790000     
58438               10299293.340000     
141326              10296626.350000     
336654              10278988.590000     
338805              10275649.710000     
15945               10267584.850000     
28091               10266934.640000     
461575              10256015.930000     
258805              10254202.630000     
152645              10252796.120000     
97499               10243272.450000     
651709              10237873.320000     
544035              10237635.360000     
75063               10234114.740000     
196629              10228637.060000     
774346              10226832.030000     
694569              10224123.080000     
795623              10220035.740000     
291087              10216006.220000     
357167              10215461.270000     
107287              10210582.630000     
324100              10206704.960000     
780584              10206283.840000     
84399               10193205.960000     
371644              10192770.830000     
616758              10183970.660000     
721783              10176381.340000     
229696              10171458.160000     
796851              10169010.130000     
713018              10163563.640000     
280622              10154672.640000     
424200              10149452.480000     
791133              10148788.910000     
536285              10148515.650000     
9791                10147395.590000     
691468              10147143.060000     
679097              10144707.510000     
584407              10142606.630000     
60406               10130286.200000     
230647              10123878.850000     
401062              10121909.690000     
271289              10121410.830000     
707411              10116653.960000     
626459              10114820.600000     
244980              10112761.450000     
273612              10107869.560000     
703573              10106806.040000     
534152              10104689.120000     
575229              10102975.720000     
73935               10101892.320000     
432369              10098997.180000     
377608              10083165.160000     
271107              10083105.090000     
128619              10077317.090000     
403121              10076288.240000     
68784               10075720.510000     
787287              10072016.400000     
219732              10071772.220000     
217921              10065952.260000     
358799              10065403.700000     
42892               10062036.170000     
128511              10054449.080000     
781190              10046803.130000     
135269              10042393.690000     
707098              10035928.900000     
417213              10035620.840000     
680084              10020314.070000     
423433              10019527.180000     
642060              10015595.580000     
760995              10013083.720000     
113409              10011778.280000     
161376              10005337.250000     
312675              10005106.380000     
18803               10003170.820000     
398590              10002657.620000     
322710              10000005.420000     
260550              9998223.810000      
108459              9991689.980000      
181775              9980351.150000      
516090              9979393.050000      
258082              9978964.730000      
264345              9954343.840000      
559982              9951159.180000      
244314              9950918.040000      
789951              9947549.000000      
701586              9945210.560000      
438785              9942100.750000      
643156              9937890.980000      
750457              9936065.510000      
711552              9935103.600000      
121821              9932979.730000      
206726              9919367.810000      
434719              9915352.880000      
346024              9914922.200000      
193929              9914716.280000      
553354              9913305.880000      
245605              9911240.280000      
797255              9909467.130000      
203473              9906891.050000      
346946              9903186.130000      
476762              9896915.470000      
109854              9895943.570000      
164606              9892427.900000      
236392              9886479.950000      
266391              9886013.560000      
276769              9881881.100000      
724734              9880732.750000      
742122              9878527.740000      
638617              9875473.940000      
380914              9875344.160000      
467726              9874324.260000      
165657              9874302.760000      
549154              9866208.800000      
348160              9857896.180000      
84605               9857746.080000      
662674              9853365.060000      
224114              9850855.560000      
616658              9849053.050000      
569572              9848630.920000      
684322              9846103.010000      
514274              9845374.850000      
2689                9842183.190000      
58111               9840579.600000      
449492              9839925.020000      
371996              9838145.320000      
636851              9835392.660000      
570490              9835138.560000      
569219              9831080.750000      
191113              9830229.320000      
488844              9827874.850000      
584577              9824277.750000      
757009              9823866.360000      
9039                9816447.720000      
478461              9815919.190000      
240964              9815335.040000      
621633              9813850.500000      
260805              9813469.980000      
516864              9809925.360000      
239646              9809218.650000      
180400              9809132.180000      
631042              9808787.020000      
520628              9805496.880000      
319055              9804509.750000      
40940               9802493.170000      
765857              9798311.930000      
223729              9794054.850000      
364896              9793189.400000      
630948              9793025.100000      
563903              9782837.370000      
570555              9781583.960000      
304718              9777765.500000      
466933              9777326.500000      
274467              9774464.050000      
38914               9772636.810000      
382074              9772095.500000      
365222              9771745.000000      
517632              9770990.070000      
404420              9768656.700000      
279250              9768545.900000      
774189              9768253.040000      
86635               9766719.150000      
255611              9766220.160000      
657175              9765563.340000      
149727              9765190.960000      
104318              9764286.570000      
311586              9763398.900000      
54973               9758724.900000      
28049               9748104.420000      
640616              9747332.140000      
66746               9743528.760000      
731007              9741573.840000      
474885              9741466.640000      
216936              9739221.900000      
236218              9737073.600000      
160149              9737053.500000      
525123              9734596.080000      
74108               9734375.120000      
731467              9731122.800000      
143914              9730898.320000      
524750              9730069.280000      
434377              9728409.400000      
483112              9723068.930000      
34636               9721780.880000      
631254              9721575.100000      
294552              9718689.060000      
536358              9716964.770000      
273282              9716062.290000      
164840              9713934.430000      
771693              9710607.000000      
784944              9710419.800000      
742147              9710173.440000      
614661              9709143.000000      
470943              9706878.720000      
526943              9701847.690000      
254401              9701656.280000      
349918              9701073.200000      
93930               9699009.970000      
668757              9695800.140000      
163150              9695101.200000      
304782              9691730.940000      
291504              9690863.080000      
138670              9685557.440000      
257031              9683296.140000      
18902               9681020.400000      
316274              9679540.780000      
298622              9676637.830000      
138895              9675057.000000      
536522              9672827.220000      
770565              9671857.340000      
708166              9671632.740000      
567604              9668100.000000      
560398              9667883.940000      
437408              9667439.880000      
136720              9666627.680000      
701740              9666496.880000      
20027               9664615.720000      
274603              9664347.000000      
420027              9662643.990000      
172280              9662075.580000      
427266              9660077.280000      
452472              9658492.700000      
439327              9656882.420000      
351907              9655060.750000      
225166              9654824.180000      
43493               9652761.590000      
416962              9650528.790000      
19425               9649737.160000      
82670               9649622.820000      
702415              9649560.200000      
424305              9648930.330000      
709713              9648855.800000      
43898               9647988.930000      
266759              9644686.040000      
33346               9642935.100000      
18323               9640906.900000      
279323              9637206.670000      
228088              9636296.780000      
39586               9635980.200000      
237385              9634817.800000      
227599              9634608.900000      
539247              9633431.410000      
655569              9632493.720000      
252847              9631652.400000      
243556              9631363.200000      
331247              9631170.510000      
141635              9628994.880000      
60082               9628921.550000      
106669              9628806.320000      
208168              9628395.910000      
529710              9626566.400000      
638703              9625125.200000      
788605              9622531.770000      
244578              9622034.550000      
235013              9620835.120000      
131323              9619147.350000      
598260              9617942.600000      
768088              9616898.640000      
676334              9616549.180000      
522581              9616129.110000      
285640              9615321.320000      
309621              9614449.750000      
344188              9611596.160000      
650412              9608752.270000      
548766              9603190.030000      
23415               9603009.140000      
235612              9602695.940000      
368164              9597646.370000      
184679              9590824.310000      
695704              9590718.970000      
702399              9589600.070000      
17100               9589569.200000      
761979              9587438.680000      
626773              9587418.100000      
414180              9587257.360000      
324305              9585276.280000      
412845              9583488.420000      
190928              9582831.900000      
561359              9581527.800000      
516024              9581412.800000      
181765              9580515.280000      
495100              9579375.560000      
215438              9574796.440000      
797347              9573983.100000      
276441              9573915.540000      
468975              9573606.000000      
484035              9572946.840000      
111397              9571801.250000      
716557              9571535.570000      
408431              9570023.550000      
796371              9568294.600000      
513390              9566626.500000      
708650              9565927.370000      
295189              9560635.060000      
438602              9560621.980000      
781913              9555575.400000      
128599              9554959.050000      
74885               9552930.130000      
197020              9552708.420000      
235654              9552199.540000      
473584              9550222.290000      
57222               9549627.340000      
256325              9548850.300000      
272067              9548256.130000      
362862              9546738.240000      
518031              9545608.980000      
668795              9545382.000000      
312561              9541133.550000      
527572              9538988.360000      
356032              9537018.970000      
152005              9536280.060000      
691275              9536257.200000      
63183               9531623.720000      
277660              9530195.620000      
101253              9528329.780000      
435891              9527814.630000      
614706              9527763.300000      
82295               9527368.200000      
195184              9527068.250000      
93761               9524595.930000      
610913              9523540.840000      
347092              9523374.260000      
698109              9523017.000000      
88506               9522346.040000      
665707              9522136.480000      
29368               9521811.000000      
715443              9519341.330000      
337189              9517899.600000      
399346              9516982.370000      
338825              9516516.150000      
561167              9514538.550000      
84634               9514143.070000      
674566              9513686.850000      
285179              9512174.360000      
375651              9509386.380000      
721355              9509362.760000      
451238              9507217.040000      
79336               9505994.400000      
685273              9505092.630000      
21926               9503976.300000      
288805              9503956.500000      
558902              9502630.640000      
288449              9502482.340000      
233575              9501971.400000      
288823              9501969.440000      
443415              9501695.570000      
328015              9501537.080000      
625587              9500575.230000      
168822              9500385.130000      
433401              9500199.380000      
766383              9499436.960000      
728626              9494442.130000      
385611              9494364.300000      
322661              9492150.840000      
384045              9491520.340000      
139635              9491134.000000      
618863              9484207.320000      
694494              9484061.040000      
157129              9483898.320000      
652873              9482545.800000      
317289              9482186.130000      
298777              9480898.280000      
2682                9480751.500000      
250364              9480598.670000      
455033              9476961.150000      
671310              9476690.340000      
205865              9474351.080000      
4044                9473573.610000      
609969              9473178.260000      
274560              9472745.000000      
784693              9469538.820000      
227353              9468003.360000      
132979              9467108.820000      
245873              9466989.540000      
682563              9466645.450000      
395813              9466122.880000      
614399              9465993.830000      
144608              9464491.260000      
679001              9464369.220000      
4357                9464355.640000      
485587              9464297.480000      
718769              9463331.350000      
150599              9460236.240000      
588110              9459731.680000      
782197              9458960.910000      
489225              9456871.960000      
328590              9456700.160000      
498492              9456177.500000      
283755              9455654.510000      
55033               9455497.920000      
571092              9454771.450000      
20814               9454510.890000      
186020              9452868.480000      
105471              9451589.160000      
364923              9449700.750000      
551236              9449689.920000      
164399              9449231.000000      
107285              9447759.360000      
416596              9446856.120000      
58992               9446144.400000      
7014                9446124.420000      
531035              9445450.450000      
600538              9445261.440000      
285597              9440138.430000      
119595              9440001.410000      
561275              9438863.280000      
403861              9436132.880000      
125652              9434650.560000      
340741              9433512.360000      
328246              9432912.960000      
642474              9432480.240000      
579262              9432226.780000      
217667              9429393.600000      
74633               9429373.700000      
610039              9429292.160000      
622682              9429174.140000      
391001              9426036.720000      
358796              9425889.000000      
6243                9423304.660000      
534264              9423239.040000      
674964              9423096.140000      
231673              9422624.610000      
362712              9422322.550000      
451373              9420197.020000      
219629              9417475.640000      
431552              9417413.200000      
649432              9417018.000000      
323020              9416439.500000      
728287              9415331.960000      
366016              9411606.300000      
469368              9411026.420000      
533096              9409834.300000      
368658              9409631.420000      
687801              9409614.900000      
673157              9409250.100000      
140251              9405998.100000      
756451              9405810.960000      
684624              9405362.780000      
494163              9404418.600000      
659485              9404205.780000      
321727              9403774.100000      
175743              9403519.230000      
289820              9402886.250000      
610338              9401506.590000      
176576              9401505.780000      
788754              9401095.180000      
256060              9400630.980000      
448807              9400572.420000      
379608              9396617.100000      
231072              9393409.850000      
729644              9392378.000000      
28259               9390825.220000      
478027              9390752.000000      
672494              9389300.500000      
13415               9388420.380000      
637737              9388393.690000      
74273               9388379.190000      
751775              9387662.100000      
274926              9386220.750000      
486114              9386087.000000      
442882              9385499.060000      
689929              9384686.910000      
15723               9383900.800000      
94109               9382514.780000      
281657              9381769.580000      
373059              9381340.980000      
296366              9381120.000000      
473390              9380497.830000      
118384              9380282.580000      
743071              9380158.560000      
351649              9378406.170000      
749737              9378371.940000      
264208              9375751.810000      
24731               9375110.290000      
378814              9374454.900000      
497944              9373751.520000      
198323              9372102.950000      
157601              9371712.360000      
447227              9371618.180000      
416463              9370143.640000      
583966              9369817.530000      
310407              9367810.360000      
162323              9367566.510000      
294763              9367256.160000      
89180               9366448.530000      
13797               9365852.910000      
371424              9364741.000000      
195244              9363667.210000      
597495              9363344.550000      
388784              9361059.680000      
197955              9360659.780000      
191469              9360326.400000      
708795              9359971.240000      
462714              9358385.120000      
371723              9357954.480000      
792717              9357672.500000      
586746              9356346.880000      
249458              9355561.600000      
117664              9355206.850000      
543644              9353843.760000      
707438              9353657.040000      
461791              9353072.300000      
143581              9353059.200000      
158821              9351570.690000      
504825              9349503.840000      
788451              9347703.180000      
670332              9346786.020000      
746298              9346649.690000      
790647              9343479.990000      
544204              9342204.900000      
338364              9340865.790000      
547617              9339566.740000      
449257              9338000.450000      
155267              9337640.620000      
401067              9337417.320000      
220124              9335790.670000      
148717              9335696.690000      
193016              9335608.560000      
270968              9335582.400000      
257899              9334550.800000      
770256              9333242.100000      
489286              9332758.000000      
121509              9332357.440000      
40080               9331497.300000      
719270              9331180.800000      
478177              9330635.600000      
386855              9330208.650000      
569813              9328782.800000      
51996               9328159.000000      
622276              9328133.000000      
366370              9327891.830000      
256750              9327331.650000      
372360              9326105.250000      
223533              9325328.750000      
369494              9325235.920000      
310720              9322341.680000      
165809              9321988.690000      
404617              9321811.140000      
55686               9320304.400000      
458498              9319428.810000      
72250               9319114.170000      
175288              9317811.360000      
492079              9314840.600000      
742829              9314820.900000      
485924              9314368.470000      
470803              9313280.640000      
554040              9310782.460000      
216486              9309671.680000      
513095              9308989.200000      
244403              9307969.140000      
159055              9307788.440000      
52135               9306866.250000      
493534              9306207.210000      
582791              9305866.210000      
266774              9303630.240000      
501251              9302928.060000      
761493              9302166.780000      
647052              9302070.750000      
590525              9302032.180000      
249535              9301282.900000      
112779              9300514.230000      
653707              9300257.160000      
330927              9300198.180000      
518681              9299522.730000      
188612              9298062.360000      
664864              9296066.980000      
48895               9295970.250000      
130354              9295062.930000      
243402              9293987.610000      
162075              9293984.190000      
505145              9292841.400000      
183790              9292440.960000      
37827               9290882.250000      
755189              9290786.550000      
109074              9288053.790000      
777239              9286679.490000      
182582              9284872.340000      
17979               9284648.490000      
706459              9284374.080000      
624590              9283100.580000      
329531              9282063.930000      
648259              9280917.520000      
629541              9278783.500000      
237611              9277678.630000      
26147               9276938.160000      
544298              9276237.000000      
472847              9272517.600000      
132297              9272268.210000      
734324              9271193.100000      
540607              9271130.400000      
253427              9270907.360000      
285128              9270513.470000      
406649              9265863.920000      
129847              9265778.610000      
688461              9265678.320000      
706039              9265454.250000      
20157               9265045.460000      
381193              9263605.380000      
562374              9263390.760000      
167753              9262076.220000      
670380              9262059.400000      
17737               9261715.520000      
361583              9259756.280000      
429013              9258929.660000      
522946              9258424.480000      
319894              9257346.720000      
68398               9256741.930000      
611238              9254890.630000      
234986              9254560.620000      
168486              9254545.020000      
699612              9254393.940000      
265702              9254042.370000      
542753              9253472.390000      
222282              9253175.400000      
660710              9252864.450000      
502169              9252053.910000      
8126                9251881.200000      
490096              9251839.260000      
266880              9251787.250000      
774839              9251467.830000      
694054              9251462.550000      
34706               9250263.880000      
678014              9249819.750000      
135608              9249703.920000      
51516               9248735.650000      
252099              9248192.020000      
565233              9248150.020000      
241754              9247168.140000      
161117              9246584.170000      
772322              9244795.800000      
331083              9242094.080000      
108184              9241932.680000      
623466              9241506.120000      
301257              9241437.660000      
689035              9239539.320000      
68580               9239280.260000      
276353              9238813.650000      
61559               9238085.850000      
287998              9238000.000000      
332700              9237188.310000      
118789              9237077.680000      
725026              9236999.330000      
672235              9236842.050000      
387031              9235169.570000      
156481              9234031.650000      
348484              9233387.820000      
87722               9232266.920000      
369487              9231635.460000      
725424              9231050.040000      
791015              9230243.840000      
541150              9230166.070000      
317480              9227756.460000      
158488              9227216.400000      
61836               9226391.600000      
796673              9226228.640000      
694442              9226078.170000      
579103              9225125.750000      
143822              9225019.470000      
83328               9224792.200000      
177623              9224449.500000      
696315              9222094.700000      
393530              9221480.000000      
519218              9220407.300000      
642892              9218803.170000      
562524              9218433.180000      
280119              9217669.130000      
519068              9217644.620000      
278206              9216970.920000      
87304               9215695.500000      
626676              9214315.860000      
554935              9213844.530000      
758252              9212661.520000      
568619              9211708.040000      
960                 9209653.780000      
656660              9209557.780000      
48807               9209496.240000      
536352              9209173.750000      
777631              9207874.710000      
774617              9206830.900000      
562464              9205715.040000      
727644              9205337.760000      
4785                9204959.820000      
753647              9204667.740000      
511102              9204475.000000      
82073               9204205.600000      
678112              9203550.030000      
589832              9203011.140000      
177957              9202941.270000      
433213              9202076.150000      
509918              9201909.800000      
783269              9201375.000000      
545417              9199940.500000      
209061              9199520.100000      
410224              9199497.060000      
134102              9199354.500000      
439395              9199198.680000      
398974              9198701.040000      
602082              9198488.170000      
250978              9198196.800000      
719689              9197255.690000      
7282                9196492.750000      
711479              9196029.600000      
480325              9196006.050000      
573454              9195733.760000      
85500               9195252.570000      
221791              9195199.680000      
155234              9194792.070000      
276048              9194636.500000      
45146               9194101.850000      
167867              9194022.720000      
207004              9193853.050000      
795171              9192677.100000      
616741              9192294.300000      
625165              9191775.450000      
570580              9191592.440000      
267276              9191315.160000      
493055              9191210.890000      
27191               9189271.650000      
216388              9188778.180000      
51930               9188617.770000      
614410              9186033.600000      
588301              9185624.360000      
622280              9185268.420000      
635035              9184666.330000      
425314              9183912.240000      
157100              9183769.060000      
503723              9183486.110000      
23188               9183426.510000      
717254              9182908.440000      
502148              9181801.440000      
444568              9181718.200000      
454861              9181352.280000      
762628              9179835.080000      
785133              9179628.240000      
762936              9177447.990000      
515661              9176760.820000      
151244              9175936.750000      
265190              9175809.460000      
544962              9175467.750000      
382286              9175150.800000      
763911              9175032.990000      
275191              9173316.380000      
694619              9172934.100000      
90024               9172909.760000      
200424              9172760.350000      
625827              9172321.620000      
220999              9171182.420000      
129802              9170648.370000      
707163              9169756.590000      
705867              9169082.890000      
702250              9169080.800000      
381924              9168806.120000      
404322              9168751.720000      
571121              9168380.590000      
694975              9168100.700000      
575035              9167833.260000      
553896              9167293.690000      
620134              9167285.020000      
350468              9166947.350000      
746834              9166657.410000      
298416              9162819.320000      
117360              9162505.470000      
547174              9160806.150000      
668512              9159598.350000      
333180              9159387.600000      
333404              9159273.550000      
193324              9159204.850000      
399097              9158371.250000      
504515              9157510.620000      
