s_name              numwait             
Supplier#000017106  14                  
Supplier#000017115  14                  
Supplier#000017735  14                  
Supplier#000018000  14                  
Supplier#000018281  14                  
Supplier#000018337  14                  
Supplier#000020442  14                  
Supplier#000020972  14                  
Supplier#000021289  14                  
Supplier#000021366  14                  
Supplier#000021681  14                  
Supplier#000021846  14                  
Supplier#000024230  14                  
Supplier#000024558  14                  
Supplier#000024711  14                  
Supplier#000025250  14                  
Supplier#000025402  14                  
Supplier#000025657  14                  
Supplier#000026016  14                  
Supplier#000026634  14                  
Supplier#000027874  14                  
Supplier#000028083  14                  
Supplier#000028318  14                  
Supplier#000028467  14                  
Supplier#000028470  14                  
Supplier#000028496  14                  
Supplier#000028897  14                  
Supplier#000028964  14                  
Supplier#000029217  14                  
Supplier#000029804  14                  
Supplier#000029816  14                  
Supplier#000030339  14                  
Supplier#000030434  14                  
Supplier#000030448  14                  
Supplier#000030754  14                  
Supplier#000031187  14                  
Supplier#000031391  14                  
Supplier#000031592  14                  
Supplier#000033830  14                  
Supplier#000034140  14                  
Supplier#000036207  14                  
Supplier#000037030  14                  
Supplier#000037047  14                  
Supplier#000037373  14                  
Supplier#000037823  14                  
Supplier#000038206  14                  
Supplier#000038329  14                  
Supplier#000038382  14                  
Supplier#000038402  14                  
Supplier#000038665  14                  
Supplier#000039174  14                  
Supplier#000039699  14                  
Supplier#000000565  13                  
Supplier#000000578  13                  
Supplier#000001452  13                  
Supplier#000002540  13                  
Supplier#000003212  13                  
Supplier#000003372  13                  
Supplier#000003374  13                  
Supplier#000003949  13                  
Supplier#000005583  13                  
Supplier#000005848  13                  
Supplier#000006569  13                  
Supplier#000006611  13                  
Supplier#000006824  13                  
Supplier#000006967  13                  
Supplier#000007371  13                  
Supplier#000008283  13                  
Supplier#000008492  13                  
Supplier#000008627  13                  
Supplier#000008671  13                  
Supplier#000008713  13                  
Supplier#000009141  13                  
Supplier#000009647  13                  
Supplier#000010116  13                  
Supplier#000010332  13                  
Supplier#000010543  13                  
Supplier#000010804  13                  
Supplier#000011385  13                  
Supplier#000011407  13                  
Supplier#000011658  13                  
Supplier#000011670  13                  
Supplier#000012430  13                  
Supplier#000012671  13                  
Supplier#000012691  13                  
Supplier#000013281  13                  
Supplier#000013676  13                  
Supplier#000013747  13                  
Supplier#000013822  13                  
Supplier#000014765  13                  
Supplier#000015148  13                  
Supplier#000015393  13                  
Supplier#000015465  13                  
Supplier#000015474  13                  
Supplier#000015505  13                  
Supplier#000015518  13                  
Supplier#000015942  13                  
Supplier#000016433  13                  
Supplier#000016899  13                  
Supplier#000017428  13                  
Supplier#000017556  13                  
Supplier#000018055  13                  
Supplier#000018764  13                  
Supplier#000019020  13                  
Supplier#000019340  13                  
Supplier#000019503  13                  
Supplier#000019910  13                  
Supplier#000020096  13                  
Supplier#000020782  13                  
Supplier#000020933  13                  
Supplier#000020966  13                  
Supplier#000021701  13                  
Supplier#000021765  13                  
Supplier#000022234  13                  
Supplier#000022833  13                  
Supplier#000024028  13                  
Supplier#000024089  13                  
Supplier#000024091  13                  
Supplier#000024141  13                  
Supplier#000024727  13                  
Supplier#000024929  13                  
Supplier#000025442  13                  
Supplier#000025656  13                  
Supplier#000025808  13                  
Supplier#000026390  13                  
Supplier#000026534  13                  
Supplier#000026693  13                  
Supplier#000027090  13                  
Supplier#000027091  13                  
Supplier#000027260  13                  
Supplier#000027757  13                  
Supplier#000028650  13                  
Supplier#000028849  13                  
Supplier#000030199  13                  
Supplier#000030509  13                  
Supplier#000030567  13                  
Supplier#000030617  13                  
Supplier#000030889  13                  
Supplier#000030919  13                  
Supplier#000031200  13                  
Supplier#000031674  13                  
Supplier#000031881  13                  
Supplier#000032942  13                  
Supplier#000034975  13                  
Supplier#000035159  13                  
Supplier#000035339  13                  
Supplier#000035353  13                  
Supplier#000035419  13                  
Supplier#000035630  13                  
Supplier#000035790  13                  
Supplier#000036377  13                  
Supplier#000036500  13                  
Supplier#000036827  13                  
Supplier#000037214  13                  
Supplier#000037225  13                  
Supplier#000037452  13                  
Supplier#000038101  13                  
Supplier#000038589  13                  
Supplier#000038820  13                  
Supplier#000038880  13                  
Supplier#000000167  12                  
Supplier#000000262  12                  
Supplier#000000708  12                  
Supplier#000001152  12                  
Supplier#000002344  12                  
Supplier#000002647  12                  
Supplier#000002717  12                  
Supplier#000002796  12                  
Supplier#000002926  12                  
Supplier#000003727  12                  
Supplier#000004112  12                  
Supplier#000004163  12                  
Supplier#000004274  12                  
Supplier#000004925  12                  
Supplier#000005042  12                  
Supplier#000005236  12                  
Supplier#000005304  12                  
Supplier#000005316  12                  
Supplier#000005435  12                  
Supplier#000005436  12                  
Supplier#000005697  12                  
Supplier#000005721  12                  
Supplier#000005755  12                  
Supplier#000006379  12                  
Supplier#000006547  12                  
Supplier#000006598  12                  
Supplier#000006629  12                  
Supplier#000006795  12                  
Supplier#000006892  12                  
Supplier#000007061  12                  
Supplier#000007523  12                  
Supplier#000007847  12                  
Supplier#000008331  12                  
Supplier#000008376  12                  
Supplier#000008398  12                  
Supplier#000008527  12                  
Supplier#000008811  12                  
Supplier#000009543  12                  
Supplier#000009804  12                  
Supplier#000010381  12                  
Supplier#000011354  12                  
Supplier#000011469  12                  
Supplier#000011612  12                  
Supplier#000011636  12                  
Supplier#000011666  12                  
Supplier#000011671  12                  
Supplier#000011731  12                  
Supplier#000011916  12                  
Supplier#000012169  12                  
Supplier#000012204  12                  
Supplier#000012447  12                  
Supplier#000012608  12                  
Supplier#000012740  12                  
Supplier#000013071  12                  
Supplier#000013378  12                  
Supplier#000013407  12                  
Supplier#000014037  12                  
Supplier#000014577  12                  
Supplier#000014652  12                  
Supplier#000014877  12                  
Supplier#000014932  12                  
Supplier#000015025  12                  
Supplier#000015052  12                  
Supplier#000015260  12                  
Supplier#000015319  12                  
Supplier#000015482  12                  
Supplier#000015843  12                  
Supplier#000015887  12                  
Supplier#000016216  12                  
Supplier#000016268  12                  
Supplier#000016968  12                  
Supplier#000017192  12                  
Supplier#000017532  12                  
Supplier#000017602  12                  
Supplier#000017994  12                  
Supplier#000018093  12                  
Supplier#000018261  12                  
Supplier#000018965  12                  
Supplier#000019034  12                  
Supplier#000019113  12                  
Supplier#000019475  12                  
Supplier#000019785  12                  
Supplier#000020165  12                  
Supplier#000020515  12                  
Supplier#000020795  12                  
Supplier#000020916  12                  
Supplier#000020929  12                  
Supplier#000021090  12                  
Supplier#000021113  12                  
Supplier#000021246  12                  
Supplier#000021989  12                  
Supplier#000022470  12                  
Supplier#000022474  12                  
Supplier#000022757  12                  
Supplier#000022832  12                  
Supplier#000022855  12                  
Supplier#000023476  12                  
Supplier#000023721  12                  
Supplier#000023755  12                  
Supplier#000023949  12                  
Supplier#000024099  12                  
Supplier#000024147  12                  
Supplier#000024375  12                  
Supplier#000024433  12                  
Supplier#000024667  12                  
Supplier#000025064  12                  
Supplier#000025370  12                  
Supplier#000025536  12                  
Supplier#000025562  12                  
Supplier#000025671  12                  
Supplier#000025683  12                  
Supplier#000026009  12                  
Supplier#000026065  12                  
Supplier#000026626  12                  
Supplier#000026696  12                  
Supplier#000026807  12                  
Supplier#000026984  12                  
Supplier#000027037  12                  
Supplier#000027209  12                  
Supplier#000028465  12                  
Supplier#000028536  12                  
Supplier#000028668  12                  
Supplier#000029010  12                  
Supplier#000029100  12                  
Supplier#000029237  12                  
Supplier#000029309  12                  
Supplier#000029416  12                  
Supplier#000029630  12                  
Supplier#000029868  12                  
Supplier#000029949  12                  
Supplier#000030196  12                  
Supplier#000030817  12                  
Supplier#000030910  12                  
Supplier#000031192  12                  
Supplier#000031850  12                  
Supplier#000032174  12                  
Supplier#000032513  12                  
Supplier#000032545  12                  
Supplier#000032866  12                  
Supplier#000033135  12                  
Supplier#000033216  12                  
Supplier#000033490  12                  
Supplier#000034090  12                  
Supplier#000034218  12                  
Supplier#000034455  12                  
Supplier#000034580  12                  
Supplier#000034761  12                  
Supplier#000034889  12                  
Supplier#000035887  12                  
Supplier#000036128  12                  
Supplier#000036162  12                  
Supplier#000036238  12                  
Supplier#000036705  12                  
Supplier#000036707  12                  
Supplier#000036868  12                  
Supplier#000036884  12                  
Supplier#000037329  12                  
Supplier#000037621  12                  
Supplier#000037824  12                  
Supplier#000037941  12                  
Supplier#000038133  12                  
Supplier#000038214  12                  
Supplier#000038625  12                  
Supplier#000038828  12                  
Supplier#000038968  12                  
Supplier#000038970  12                  
Supplier#000039078  12                  
Supplier#000039455  12                  
Supplier#000039504  12                  
Supplier#000000188  11                  
Supplier#000000445  11                  
Supplier#000000670  11                  
Supplier#000000788  11                  
Supplier#000000811  11                  
Supplier#000000825  11                  
Supplier#000000929  11                  
Supplier#000000977  11                  
Supplier#000001053  11                  
Supplier#000001058  11                  
Supplier#000001274  11                  
Supplier#000001595  11                  
Supplier#000001724  11                  
Supplier#000001809  11                  
Supplier#000001916  11                  
Supplier#000002005  11                  
Supplier#000002056  11                  
Supplier#000002160  11                  
Supplier#000002301  11                  
Supplier#000002312  11                  
Supplier#000002322  11                  
Supplier#000003168  11                  
Supplier#000003266  11                  
Supplier#000003294  11                  
Supplier#000003335  11                  
Supplier#000003646  11                  
Supplier#000004477  11                  
Supplier#000004501  11                  
Supplier#000004793  11                  
Supplier#000004873  11                  
Supplier#000005627  11                  
Supplier#000005774  11                  
Supplier#000005896  11                  
Supplier#000006281  11                  
Supplier#000006497  11                  
Supplier#000006561  11                  
Supplier#000006682  11                  
Supplier#000006693  11                  
Supplier#000006705  11                  
Supplier#000006756  11                  
Supplier#000006767  11                  
Supplier#000006999  11                  
Supplier#000007021  11                  
Supplier#000007054  11                  
Supplier#000007116  11                  
Supplier#000007312  11                  
Supplier#000007511  11                  
Supplier#000008030  11                  
Supplier#000008134  11                  
Supplier#000008210  11                  
Supplier#000008394  11                  
Supplier#000008396  11                  
Supplier#000008490  11                  
Supplier#000008669  11                  
Supplier#000009053  11                  
Supplier#000009190  11                  
Supplier#000009200  11                  
Supplier#000009217  11                  
Supplier#000009643  11                  
Supplier#000009727  11                  
Supplier#000009787  11                  
Supplier#000009855  11                  
Supplier#000009861  11                  
Supplier#000010089  11                  
Supplier#000010122  11                  
Supplier#000010252  11                  
Supplier#000010329  11                  
Supplier#000010787  11                  
Supplier#000011094  11                  
Supplier#000011271  11                  
Supplier#000011575  11                  
Supplier#000011717  11                  
Supplier#000011847  11                  
Supplier#000011999  11                  
Supplier#000012512  11                  
Supplier#000012706  11                  
Supplier#000013454  11                  
Supplier#000014024  11                  
Supplier#000014131  11                  
Supplier#000014180  11                  
Supplier#000014262  11                  
Supplier#000014459  11                  
Supplier#000014494  11                  
Supplier#000014528  11                  
Supplier#000014892  11                  
Supplier#000015730  11                  
Supplier#000016381  11                  
Supplier#000016617  11                  
Supplier#000016657  11                  
Supplier#000016809  11                  
Supplier#000016956  11                  
Supplier#000017308  11                  
Supplier#000017488  11                  
Supplier#000017778  11                  
Supplier#000017966  11                  
Supplier#000018355  11                  
Supplier#000018760  11                  
Supplier#000019026  11                  
Supplier#000019525  11                  
Supplier#000019562  11                  
Supplier#000019630  11                  
Supplier#000019727  11                  
Supplier#000020013  11                  
Supplier#000020389  11                  
Supplier#000020398  11                  
Supplier#000020400  11                  
Supplier#000020824  11                  
Supplier#000020861  11                  
Supplier#000021640  11                  
Supplier#000021678  11                  
Supplier#000021782  11                  
Supplier#000021905  11                  
Supplier#000021946  11                  
Supplier#000022373  11                  
Supplier#000022597  11                  
Supplier#000022810  11                  
Supplier#000023054  11                  
Supplier#000023345  11                  
Supplier#000023649  11                  
Supplier#000023790  11                  
Supplier#000024244  11                  
Supplier#000024402  11                  
Supplier#000024453  11                  
Supplier#000024821  11                  
Supplier#000024842  11                  
Supplier#000025165  11                  
Supplier#000025177  11                  
Supplier#000025361  11                  
Supplier#000025478  11                  
Supplier#000025538  11                  
Supplier#000025636  11                  
Supplier#000025658  11                  
Supplier#000025667  11                  
Supplier#000025807  11                  
Supplier#000025987  11                  
Supplier#000026088  11                  
Supplier#000026141  11                  
Supplier#000026555  11                  
Supplier#000026655  11                  
Supplier#000026657  11                  
Supplier#000026806  11                  
Supplier#000026892  11                  
Supplier#000026934  11                  
Supplier#000026945  11                  
Supplier#000027075  11                  
Supplier#000027881  11                  
Supplier#000028166  11                  
Supplier#000028367  11                  
Supplier#000028375  11                  
Supplier#000028697  11                  
Supplier#000029596  11                  
Supplier#000029807  11                  
Supplier#000029879  11                  
Supplier#000030076  11                  
Supplier#000030176  11                  
Supplier#000030494  11                  
Supplier#000031035  11                  
Supplier#000031248  11                  
Supplier#000031324  11                  
Supplier#000031719  11                  
Supplier#000031899  11                  
Supplier#000031906  11                  
Supplier#000032253  11                  
Supplier#000032442  11                  
Supplier#000032534  11                  
Supplier#000032768  11                  
Supplier#000033070  11                  
Supplier#000033103  11                  
Supplier#000033349  11                  
Supplier#000033614  11                  
Supplier#000033672  11                  
Supplier#000034263  11                  
Supplier#000034494  11                  
Supplier#000034636  11                  
Supplier#000034644  11                  
Supplier#000034660  11                  
Supplier#000035160  11                  
Supplier#000035569  11                  
Supplier#000035758  11                  
Supplier#000035927  11                  
Supplier#000035938  11                  
Supplier#000036592  11                  
Supplier#000036775  11                  
Supplier#000036997  11                  
Supplier#000037096  11                  
Supplier#000037270  11                  
Supplier#000037466  11                  
Supplier#000038030  11                  
Supplier#000038139  11                  
Supplier#000038373  11                  
Supplier#000038554  11                  
Supplier#000038967  11                  
Supplier#000039071  11                  
Supplier#000039106  11                  
Supplier#000039119  11                  
Supplier#000039255  11                  
Supplier#000039304  11                  
Supplier#000039951  11                  
Supplier#000000114  10                  
Supplier#000000380  10                  
Supplier#000000436  10                  
Supplier#000000500  10                  
Supplier#000000602  10                  
Supplier#000000660  10                  
Supplier#000000673  10                  
Supplier#000000687  10                  
Supplier#000000709  10                  
Supplier#000000778  10                  
Supplier#000001046  10                  
Supplier#000001120  10                  
Supplier#000001161  10                  
Supplier#000001435  10                  
Supplier#000001511  10                  
Supplier#000001534  10                  
Supplier#000001907  10                  
Supplier#000001960  10                  
Supplier#000002915  10                  
Supplier#000002949  10                  
Supplier#000003014  10                  
Supplier#000003063  10                  
Supplier#000003517  10                  
Supplier#000003583  10                  
Supplier#000003806  10                  
Supplier#000003834  10                  
Supplier#000004109  10                  
Supplier#000004539  10                  
Supplier#000004625  10                  
Supplier#000004829  10                  
Supplier#000005319  10                  
Supplier#000005998  10                  
Supplier#000006013  10                  
Supplier#000006128  10                  
Supplier#000006259  10                  
Supplier#000006381  10                  
Supplier#000006667  10                  
Supplier#000006737  10                  
Supplier#000006800  10                  
Supplier#000007290  10                  
Supplier#000007381  10                  
Supplier#000007382  10                  
Supplier#000007387  10                  
Supplier#000007601  10                  
Supplier#000007880  10                  
Supplier#000008094  10                  
Supplier#000008754  10                  
Supplier#000008900  10                  
Supplier#000008908  10                  
Supplier#000009137  10                  
Supplier#000009337  10                  
Supplier#000009648  10                  
Supplier#000010139  10                  
Supplier#000010237  10                  
Supplier#000010241  10                  
Supplier#000010689  10                  
Supplier#000010779  10                  
Supplier#000011036  10                  
Supplier#000011165  10                  
Supplier#000011646  10                  
Supplier#000011686  10                  
Supplier#000011865  10                  
Supplier#000012394  10                  
Supplier#000012946  10                  
Supplier#000013156  10                  
Supplier#000013519  10                  
Supplier#000013600  10                  
Supplier#000013979  10                  
Supplier#000014256  10                  
Supplier#000014277  10                  
Supplier#000014352  10                  
Supplier#000014377  10                  
Supplier#000014442  10                  
Supplier#000014671  10                  
Supplier#000014961  10                  
Supplier#000015132  10                  
Supplier#000015145  10                  
Supplier#000015201  10                  
Supplier#000015425  10                  
Supplier#000015442  10                  
Supplier#000015508  10                  
Supplier#000015904  10                  
Supplier#000016109  10                  
Supplier#000016166  10                  
Supplier#000016250  10                  
Supplier#000016344  10                  
Supplier#000016485  10                  
Supplier#000017185  10                  
Supplier#000017405  10                  
Supplier#000017459  10                  
Supplier#000017818  10                  
Supplier#000017920  10                  
Supplier#000018016  10                  
Supplier#000018067  10                  
Supplier#000018745  10                  
Supplier#000019030  10                  
Supplier#000019502  10                  
Supplier#000019924  10                  
Supplier#000020116  10                  
Supplier#000020519  10                  
Supplier#000020545  10                  
Supplier#000020551  10                  
Supplier#000020656  10                  
Supplier#000020836  10                  
Supplier#000021214  10                  
Supplier#000021414  10                  
Supplier#000021515  10                  
Supplier#000021529  10                  
Supplier#000021635  10                  
Supplier#000021917  10                  
Supplier#000022156  10                  
Supplier#000022283  10                  
Supplier#000022349  10                  
Supplier#000022369  10                  
Supplier#000022703  10                  
Supplier#000023459  10                  
Supplier#000023652  10                  
Supplier#000024088  10                  
Supplier#000024171  10                  
Supplier#000024210  10                  
Supplier#000024518  10                  
Supplier#000025328  10                  
Supplier#000025339  10                  
Supplier#000025526  10                  
Supplier#000025623  10                  
Supplier#000025919  10                  
Supplier#000025925  10                  
Supplier#000025980  10                  
Supplier#000026070  10                  
Supplier#000026191  10                  
Supplier#000026538  10                  
Supplier#000026560  10                  
Supplier#000027055  10                  
Supplier#000027143  10                  
Supplier#000027895  10                  
Supplier#000028416  10                  
Supplier#000028592  10                  
Supplier#000028622  10                  
Supplier#000028762  10                  
Supplier#000028909  10                  
Supplier#000028967  10                  
Supplier#000029031  10                  
Supplier#000029039  10                  
Supplier#000029228  10                  
Supplier#000029798  10                  
Supplier#000030035  10                  
Supplier#000030268  10                  
Supplier#000030317  10                  
Supplier#000030763  10                  
Supplier#000030824  10                  
Supplier#000030855  10                  
Supplier#000031321  10                  
Supplier#000031496  10                  
Supplier#000031523  10                  
Supplier#000032262  10                  
Supplier#000032851  10                  
Supplier#000032858  10                  
Supplier#000032898  10                  
Supplier#000033033  10                  
Supplier#000033080  10                  
Supplier#000033122  10                  
Supplier#000033123  10                  
Supplier#000033228  10                  
Supplier#000033777  10                  
Supplier#000034152  10                  
Supplier#000034176  10                  
Supplier#000034335  10                  
Supplier#000034560  10                  
Supplier#000034561  10                  
Supplier#000034564  10                  
Supplier#000034699  10                  
Supplier#000034764  10                  
Supplier#000034948  10                  
Supplier#000035152  10                  
Supplier#000035330  10                  
Supplier#000035628  10                  
Supplier#000035783  10                  
Supplier#000035862  10                  
Supplier#000036384  10                  
Supplier#000036419  10                  
Supplier#000036421  10                  
Supplier#000036423  10                  
Supplier#000036601  10                  
Supplier#000037247  10                  
Supplier#000037385  10                  
Supplier#000037434  10                  
Supplier#000037446  10                  
Supplier#000037501  10                  
Supplier#000037520  10                  
Supplier#000037633  10                  
Supplier#000037944  10                  
Supplier#000038260  10                  
Supplier#000038629  10                  
Supplier#000038687  10                  
Supplier#000038782  10                  
Supplier#000038858  10                  
Supplier#000038928  10                  
Supplier#000039170  10                  
Supplier#000039172  10                  
Supplier#000039333  10                  
Supplier#000039368  10                  
Supplier#000039444  10                  
Supplier#000039462  10                  
Supplier#000039516  10                  
Supplier#000039545  10                  
Supplier#000039833  10                  
Supplier#000039847  10                  
Supplier#000000460  9                   
Supplier#000000486  9                   
Supplier#000000496  9                   
Supplier#000000659  9                   
Supplier#000000762  9                   
Supplier#000000846  9                   
Supplier#000000889  9                   
Supplier#000000920  9                   
Supplier#000001356  9                   
Supplier#000001390  9                   
Supplier#000001601  9                   
Supplier#000001615  9                   
Supplier#000001896  9                   
Supplier#000001925  9                   
Supplier#000002025  9                   
Supplier#000002978  9                   
Supplier#000003205  9                   
Supplier#000003220  9                   
Supplier#000003521  9                   
Supplier#000003618  9                   
Supplier#000004285  9                   
Supplier#000004472  9                   
Supplier#000004840  9                   
Supplier#000005277  9                   
Supplier#000005413  9                   
Supplier#000005720  9                   
Supplier#000005906  9                   
Supplier#000005920  9                   
Supplier#000006210  9                   
Supplier#000006326  9                   
Supplier#000006450  9                   
Supplier#000006453  9                   
Supplier#000006596  9                   
Supplier#000006909  9                   
Supplier#000007002  9                   
Supplier#000007417  9                   
Supplier#000007602  9                   
Supplier#000007619  9                   
Supplier#000007626  9                   
Supplier#000007656  9                   
Supplier#000007662  9                   
Supplier#000007889  9                   
Supplier#000007950  9                   
Supplier#000008180  9                   
Supplier#000008695  9                   
Supplier#000008876  9                   
Supplier#000008882  9                   
Supplier#000009224  9                   
Supplier#000009435  9                   
Supplier#000009436  9                   
Supplier#000009564  9                   
Supplier#000009721  9                   
Supplier#000010070  9                   
Supplier#000010207  9                   
Supplier#000010349  9                   
Supplier#000010487  9                   
Supplier#000010762  9                   
Supplier#000010880  9                   
Supplier#000011197  9                   
Supplier#000011411  9                   
Supplier#000011516  9                   
Supplier#000011602  9                   
Supplier#000012346  9                   
Supplier#000012353  9                   
Supplier#000013329  9                   
Supplier#000013463  9                   
Supplier#000013472  9                   
Supplier#000013480  9                   
Supplier#000013840  9                   
Supplier#000014267  9                   
Supplier#000014342  9                   
Supplier#000014395  9                   
Supplier#000014555  9                   
Supplier#000014676  9                   
Supplier#000014700  9                   
Supplier#000015081  9                   
Supplier#000015485  9                   
Supplier#000015807  9                   
Supplier#000015826  9                   
Supplier#000016046  9                   
Supplier#000016074  9                   
Supplier#000016188  9                   
Supplier#000016199  9                   
Supplier#000016270  9                   
Supplier#000016474  9                   
Supplier#000017569  9                   
Supplier#000017621  9                   
Supplier#000017660  9                   
Supplier#000017935  9                   
Supplier#000018178  9                   
Supplier#000018251  9                   
Supplier#000018522  9                   
Supplier#000019206  9                   
Supplier#000019405  9                   
Supplier#000019414  9                   
Supplier#000019489  9                   
Supplier#000019736  9                   
Supplier#000019778  9                   
Supplier#000019862  9                   
Supplier#000019865  9                   
Supplier#000020059  9                   
Supplier#000020098  9                   
Supplier#000020685  9                   
Supplier#000020756  9                   
Supplier#000020845  9                   
Supplier#000021070  9                   
Supplier#000021076  9                   
Supplier#000021080  9                   
Supplier#000021097  9                   
Supplier#000021127  9                   
Supplier#000021212  9                   
Supplier#000021648  9                   
Supplier#000021949  9                   
Supplier#000022719  9                   
Supplier#000022770  9                   
Supplier#000022899  9                   
Supplier#000022924  9                   
Supplier#000023253  9                   
Supplier#000023611  9                   
Supplier#000023880  9                   
Supplier#000023925  9                   
Supplier#000024033  9                   
Supplier#000024520  9                   
Supplier#000024543  9                   
Supplier#000024746  9                   
Supplier#000024841  9                   
Supplier#000024897  9                   
Supplier#000025016  9                   
Supplier#000025188  9                   
Supplier#000025325  9                   
Supplier#000025437  9                   
Supplier#000025502  9                   
Supplier#000025517  9                   
Supplier#000026078  9                   
Supplier#000026293  9                   
Supplier#000026517  9                   
Supplier#000026627  9                   
Supplier#000026659  9                   
Supplier#000026699  9                   
Supplier#000026846  9                   
Supplier#000026864  9                   
Supplier#000027295  9                   
Supplier#000027554  9                   
Supplier#000027629  9                   
Supplier#000027632  9                   
Supplier#000028002  9                   
Supplier#000028247  9                   
Supplier#000028286  9                   
Supplier#000028906  9                   
Supplier#000028956  9                   
Supplier#000029343  9                   
Supplier#000029344  9                   
Supplier#000029493  9                   
Supplier#000029514  9                   
Supplier#000029690  9                   
Supplier#000029775  9                   
Supplier#000029854  9                   
Supplier#000029862  9                   
Supplier#000030089  9                   
Supplier#000030375  9                   
Supplier#000030412  9                   
Supplier#000030654  9                   
Supplier#000030684  9                   
Supplier#000030869  9                   
Supplier#000031103  9                   
Supplier#000031359  9                   
Supplier#000031459  9                   
Supplier#000031476  9                   
Supplier#000031534  9                   
Supplier#000031725  9                   
Supplier#000031729  9                   
Supplier#000032386  9                   
Supplier#000032475  9                   
Supplier#000032509  9                   
Supplier#000032666  9                   
Supplier#000032671  9                   
Supplier#000032695  9                   
Supplier#000032795  9                   
Supplier#000032807  9                   
Supplier#000033035  9                   
Supplier#000033201  9                   
Supplier#000033251  9                   
Supplier#000033364  9                   
