ps_partkey          value               
313777              11309709.980000     
311070              11297505.820000     
349306              11276282.220000     
233975              11271137.720000     
123498              11246420.750000     
58803               11235039.640000     
90126               11215643.300000     
373917              11205483.970000     
202213              11199500.990000     
253972              11198751.400000     
260408              11198176.660000     
109701              11147220.210000     
233503              11143958.980000     
88376               11116127.370000     
190493              11098889.160000     
149170              11098518.640000     
363615              11096623.450000     
104507              11085259.080000     
364413              11081650.500000     
125945              11081164.410000     
346606              11073821.760000     
372223              11058848.420000     
190568              11028771.290000     
46786               11011196.710000     
145874              11007469.570000     
103501              11003883.350000     
266793              10992496.260000     
360597              10928344.050000     
58960               10923961.120000     
278911              10889009.170000     
256699              10886776.220000     
270382              10871610.550000     
22488               10854633.980000     
141107              10832195.460000     
303686              10823291.820000     
119448              10823020.060000     
48742               10821469.970000     
206195              10803381.830000     
337979              10788922.020000     
141763              10771355.560000     
280931              10764800.370000     
223862              10745559.920000     
369791              10740717.750000     
396989              10729866.020000     
247829              10722718.440000     
258583              10707679.160000     
135616              10685680.480000     
325749              10659344.370000     
39321               10652127.060000     
148619              10649419.600000     
394704              10647265.670000     
312590              10641350.180000     
393586              10640961.300000     
62052               10638144.610000     
309146              10636767.770000     
78895               10608369.800000     
139467              10602683.560000     
71717               10593653.170000     
363914              10583328.410000     
168970              10537709.390000     
305341              10494597.780000     
284296              10480746.870000     
302620              10471400.540000     
261780              10461385.020000     
378805              10440107.140000     
34826               10433536.450000     
295944              10422166.050000     
149321              10421970.750000     
374693              10417191.580000     
327132              10415591.100000     
88740               10412331.010000     
278803              10408763.430000     
135674              10408078.010000     
152392              10398941.300000     
119401              10398212.730000     
278679              10397474.120000     
124160              10384932.790000     
236921              10371630.880000     
392450              10359038.160000     
251954              10340723.160000     
278818              10324578.870000     
379978              10322124.750000     
321840              10318938.230000     
277656              10311079.130000     
186372              10307978.520000     
36487               10298786.440000     
52955               10263069.630000     
291901              10254741.460000     
40134               10247624.740000     
306                 10246688.840000     
260622              10238776.200000     
312043              10237241.990000     
4731                10234699.840000     
330354              10226337.300000     
58818               10197973.190000     
233937              10196967.060000     
249155              10188441.060000     
19401               10183007.370000     
91477               10170850.240000     
293744              10166616.720000     
123388              10162362.530000     
98574               10151150.940000     
215426              10147518.770000     
121671              10126397.730000     
297212              10112292.010000     
130031              10107104.300000     
76237               10096608.870000     
15945               10093232.950000     
148544              10091343.080000     
164403              10076144.530000     
179677              10043684.340000     
327829              10042085.520000     
155257              10027180.430000     
34177               10020753.370000     
108982              10016433.900000     
163962              10010671.050000     
390364              10005284.430000     
348847              9985142.520000      
99685               9969549.740000      
166469              9967782.570000      
206077              9965064.020000      
264345              9954343.840000      
106653              9953354.250000      
142292              9950927.080000      
15271               9949842.290000      
228961              9948386.880000      
373930              9942020.160000      
389346              9929650.760000      
239180              9929327.430000      
151713              9926468.460000      
128918              9925891.340000      
28493               9924056.800000      
369853              9915254.450000      
264398              9913885.380000      
119129              9911481.170000      
269919              9910387.440000      
284044              9907160.920000      
36489               9896571.250000      
43242               9889519.920000      
289791              9889368.360000      
48807               9886195.190000      
384995              9885963.280000      
81468               9885132.600000      
118609              9883329.080000      
51886               9880558.800000      
96723               9873500.260000      
116216              9871256.890000      
24692               9868913.370000      
40389               9867774.270000      
289150              9863602.320000      
339483              9842832.330000      
145357              9841081.770000      
110466              9840770.280000      
222598              9839565.050000      
347597              9837663.600000      
344415              9832767.490000      
379878              9823554.740000      
187961              9820162.070000      
225043              9820149.250000      
72783               9816642.240000      
9039                9816447.720000      
354733              9806637.170000      
366241              9803969.000000      
51996               9797558.750000      
392079              9791614.040000      
227947              9789949.310000      
349257              9789832.040000      
371384              9786190.700000      
115617              9785222.810000      
305509              9778248.670000      
126493              9775773.650000      
33817               9773177.100000      
218374              9772645.900000      
226366              9745961.160000      
269848              9743662.740000      
66746               9743528.760000      
162034              9743322.630000      
7824                9736116.040000      
374449              9734475.140000      
314328              9733074.140000      
309621              9730280.470000      
147428              9725894.400000      
144616              9725607.450000      
3141                9722257.900000      
13615               9720567.600000      
229033              9717335.540000      
228926              9713709.860000      
46556               9709428.950000      
261271              9708150.900000      
305002              9707246.600000      
376864              9704195.280000      
280436              9701263.800000      
379608              9700522.530000      
391791              9695203.010000      
335131              9694897.870000      
311181              9694636.770000      
230053              9685280.970000      
257031              9683296.140000      
340616              9681170.640000      
300740              9680063.110000      
90044               9676065.600000      
300616              9675508.280000      
138895              9675057.000000      
310854              9673506.180000      
219294              9670047.620000      
291504              9669904.120000      
312084              9665940.180000      
218907              9663495.560000      
172280              9662075.580000      
310195              9658630.620000      
9586                9657890.880000      
221455              9657518.050000      
58992               9655046.640000      
116030              9648410.520000      
33913               9645980.960000      
61435               9637771.420000      
21225               9637122.320000      
150681              9636036.480000      
232076              9635554.080000      
326771              9634618.220000      
210124              9618764.800000      
228382              9614084.480000      
343533              9613187.520000      
77070               9611008.060000      
32264               9605691.130000      
218357              9605134.270000      
20622               9604761.120000      
276048              9602754.370000      
211100              9602498.990000      
101920              9601252.020000      
28139               9597083.140000      
281483              9587830.950000      
225639              9583302.330000      
373490              9580540.100000      
111397              9571801.250000      
118434              9571771.800000      
2682                9569687.930000      
385605              9569001.130000      
314083              9568634.080000      
206709              9567970.250000      
285479              9565977.980000      
103531              9562016.750000      
197648              9561980.100000      
51478               9558106.420000      
237351              9553867.910000      
42755               9552311.550000      
229512              9550262.470000      
128788              9548468.790000      
202927              9546272.810000      
310995              9544447.080000      
107635              9537754.530000      
108807              9536247.160000      
30209               9534490.330000      
235032              9534317.040000      
141372              9529702.140000      
64171               9524651.680000      
93761               9524595.930000      
397499              9520579.380000      
234575              9519909.960000      
226343              9515845.200000      
303747              9512524.680000      
52974               9511668.180000      
331639              9509291.000000      
276460              9503943.550000      
69245               9497187.250000      
265211              9495687.400000      
383134              9491766.180000      
157058              9491054.130000      
399586              9486057.130000      
16107               9484421.520000      
391689              9482057.300000      
48170               9474861.390000      
335104              9474679.520000      
329451              9464911.240000      
4357                9464355.640000      
131956              9461521.500000      
73069               9460150.250000      
33464               9459377.370000      
328590              9456700.160000      
55033               9455497.920000      
24634               9452878.660000      
59757               9451390.140000      
352327              9449541.000000      
369693              9449511.990000      
185298              9448804.390000      
207591              9446782.520000      
178403              9446493.870000      
284220              9440935.540000      
295981              9440896.600000      
92516               9440646.600000      
6028                9440535.050000      
271641              9440027.200000      
111755              9438673.440000      
182736              9438254.320000      
188808              9433757.220000      
219764              9432036.900000      
26489               9431949.240000      
101908              9431084.400000      
383310              9428374.470000      
365335              9427750.240000      
101351              9426951.930000      
255978              9426432.060000      
358796              9425889.000000      
118301              9424153.400000      
6243                9423304.660000      
254449              9421891.050000      
232714              9418033.560000      
210624              9416957.720000      
166147              9416487.450000      
173480              9409900.290000      
114124              9409366.400000      
60884               9403442.400000      
108976              9402668.460000      
245347              9402134.280000      
53512               9401813.960000      
37884               9399683.000000      
42671               9391856.690000      
114706              9391474.260000      
325424              9388706.210000      
40059               9388585.600000      
46897               9385056.210000      
173076              9383701.250000      
351637              9383389.950000      
354681              9382948.400000      
220532              9382287.600000      
281657              9381769.580000      
96480               9381744.500000      
373059              9381340.980000      
296366              9381120.000000      
118384              9380282.580000      
24936               9378749.100000      
315558              9376519.100000      
200126              9372175.110000      
157601              9371712.360000      
182202              9370444.500000      
162323              9367566.510000      
140350              9361174.800000      
145306              9358785.190000      
193393              9358627.980000      
252332              9357283.880000      
147682              9356973.670000      
7323                9356712.300000      
301673              9356420.560000      
249458              9355561.600000      
19731               9355550.700000      
1372                9355238.100000      
100804              9351712.090000      
315914              9347543.820000      
71703               9346473.760000      
287670              9344953.260000      
193087              9343744.000000      
230208              9340297.680000      
131996              9340139.340000      
250359              9338926.030000      
264835              9337808.910000      
365314              9337667.850000      
154872              9335611.080000      
377331              9334719.860000      
196543              9334086.510000      
345298              9331512.840000      
223694              9327109.800000      
55252               9325974.500000      
6703                9325389.420000      
104687              9325299.060000      
277869              9325168.860000      
55686               9320304.400000      
345615              9317829.450000      
4851                9317237.550000      
223074              9314541.270000      
337696              9313328.020000      
232571              9312672.460000      
244403              9307969.140000      
278122              9307768.540000      
188728              9306162.600000      
348020              9304327.120000      
268024              9301439.700000      
238786              9299681.000000      
180963              9297849.440000      
274645              9294527.390000      
17979               9284648.490000      
66590               9280082.460000      
319307              9279962.190000      
247833              9279408.090000      
271536              9278320.900000      
222865              9278132.400000      
237611              9277678.630000      
84731               9276586.920000      
120130              9271618.920000      
285128              9270513.470000      
160008              9269063.100000      
63279               9268907.130000      
319283              9268518.750000      
101311              9268501.320000      
2523                9267422.640000      
211356              9264818.820000      
217615              9260430.060000      
154832              9258139.200000      
373565              9256422.150000      
254815              9250406.690000      
398704              9249555.820000      
107980              9247953.890000      
332417              9241416.740000      
77213               9240350.400000      
103388              9239218.080000      
31542               9238355.280000      
221332              9234447.380000      
357249              9230672.290000      
263683              9227772.750000      
316642              9225600.900000      
143822              9225019.470000      
83328               9224792.200000      
177623              9224449.500000      
320492              9224203.750000      
262592              9221639.460000      
29323               9221002.450000      
88323               9220394.560000      
276748              9220297.140000      
174547              9219945.000000      
353969              9219418.080000      
141730              9216370.680000      
87304               9215695.500000      
50891               9215675.700000      
140740              9215329.200000      
100648              9212185.080000      
10181               9210967.400000      
92150               9209349.180000      
251807              9209297.610000      
268792              9207792.750000      
55145               9207268.350000      
61372               9205228.760000      
111824              9203253.360000      
177957              9202941.270000      
28504               9201669.200000      
79700               9201397.810000      
312677              9196374.060000      
65668               9194262.480000      
295614              9192280.440000      
229058              9190965.000000      
302454              9189813.600000      
221232              9189675.040000      
352232              9187940.790000      
321657              9183759.330000      
197979              9183730.000000      
159822              9180814.830000      
344776              9180763.600000      
17988               9180566.590000      
128430              9179789.300000      
4691                9179050.680000      
343582              9178759.800000      
335352              9178562.460000      
81264               9178252.860000      
327623              9177382.140000      
114497              9175319.090000      
52609               9174547.200000      
90024               9172909.760000      
358752              9171305.700000      
185136              9171293.040000      
219244              9170943.470000      
389064              9169092.960000      
153242              9169082.890000      
353425              9167220.680000      
201491              9165291.400000      
167780              9165108.600000      
239408              9163205.400000      
12957               9161616.780000      
185190              9156364.800000      
5157                9155647.620000      
9035                9152784.150000      
319754              9151930.800000      
175203              9151913.240000      
196656              9150089.640000      
23310               9149288.850000      
41399               9148338.000000      
352044              9148144.320000      
168691              9146415.320000      
329741              9146398.300000      
339715              9144057.560000      
370632              9143760.560000      
97737               9139054.100000      
45622               9138837.950000      
225757              9138577.140000      
206790              9134887.500000      
381057              9133726.200000      
168672              9133085.790000      
185409              9131603.320000      
37969               9130792.000000      
308671              9130306.680000      
244507              9127986.760000      
75938               9126059.400000      
373683              9125062.300000      
210023              9123652.640000      
396861              9122138.600000      
170600              9121789.510000      
162292              9121405.100000      
155574              9120909.770000      
347310              9120557.040000      
43547               9116728.770000      
338816              9115673.500000      
297255              9115452.570000      
22221               9113568.380000      
316956              9113298.970000      
231788              9112479.750000      
115038              9111093.740000      
80191               9110819.480000      
334178              9110388.900000      
237265              9109750.650000      
113318              9108338.760000      
97064               9106101.400000      
199878              9104747.200000      
121109              9104046.130000      
360204              9103903.200000      
44602               9101541.240000      
155264              9101228.400000      
18592               9095625.660000      
64690               9095441.100000      
193463              9094836.800000      
197491              9093970.900000      
100216              9093027.720000      
86943               9092253.000000      
187204              9091873.560000      
138859              9087719.300000      
321340              9084816.160000      
231662              9084691.440000      
205013              9084474.120000      
236416              9080057.310000      
324900              9080015.640000      
382224              9079641.480000      
268858              9079563.460000      
18708               9078721.790000      
216460              9076663.980000      
232070              9076556.320000      
135989              9074968.200000      
178792              9072994.710000      
3851                9072657.240000      
181271              9070631.520000      
159879              9069146.940000      
278948              9068041.320000      
121776              9063422.640000      
361468              9062696.270000      
276212              9062265.080000      
182629              9061661.700000      
386726              9061102.740000      
255795              9060572.010000      
263544              9059117.830000      
259262              9058909.120000      
106256              9058558.320000      
278388              9057143.790000      
375100              9056770.240000      
95801               9054198.750000      
165298              9051130.320000      
276696              9050275.480000      
72824               9048756.600000      
78285               9047720.850000      
179425              9046504.600000      
181433              9044916.750000      
223037              9044305.760000      
174401              9043846.830000      
241714              9040878.540000      
8823                9040855.100000      
272788              9040446.100000      
243121              9040137.680000      
314569              9039522.750000      
138969              9035478.320000      
46033               9031460.580000      
275920              9030416.850000      
253923              9028297.080000      
197239              9024692.560000      
159292              9024378.790000      
290199              9023653.700000      
368478              9022889.920000      
300513              9022866.930000      
241972              9022379.520000      
75089               9021820.220000      
161342              9019007.500000      
105917              9018442.540000      
281574              9017707.460000      
146770              9016037.060000      
382744              9015652.800000      
31890               9014510.160000      
29058               9011248.260000      
82301               9007765.290000      
241049              9006459.580000      
355908              9001356.090000      
362962              8999997.080000      
119846              8997870.220000      
188792              8996014.000000      
117271              8994531.250000      
348807              8992083.360000      
375704              8990381.050000      
29176               8989399.750000      
232095              8989086.920000      
378548              8987647.140000      
282500              8987339.340000      
37670               8982390.590000      
177397              8981870.980000      
384529              8981494.460000      
238659              8981217.280000      
198622              8981178.960000      
240233              8980967.880000      
225247              8980117.200000      
353037              8980008.840000      
193624              8979508.230000      
231824              8978921.690000      
268708              8978898.640000      
145761              8977531.500000      
165302              8976151.750000      
372165              8975122.760000      
12193               8973603.000000      
311828              8972906.680000      
319005              8971615.380000      
182299              8968113.970000      
364419              8967658.950000      
338768              8966502.400000      
145190              8966071.640000      
90203               8964917.820000      
258792              8964218.760000      
282042              8962382.900000      
345337              8961152.790000      
349414              8960696.280000      
246061              8959583.840000      
394316              8958455.300000      
376048              8958378.250000      
189430              8958115.120000      
371964              8957451.300000      
26917               8955998.520000      
276800              8955512.340000      
163364              8955069.670000      
46775               8949274.980000      
78180               8946814.800000      
241078              8945505.090000      
17611               8945315.520000      
105869              8944600.500000      
130983              8944195.400000      
257670              8943975.040000      
108099              8942158.160000      
14896               8941993.140000      
320206              8941108.680000      
196845              8940090.780000      
285530              8938267.480000      
101502              8938047.480000      
196662              8936407.500000      
247240              8935082.800000      
259827              8935069.680000      
240625              8933760.000000      
198311              8933712.480000      
194230              8931867.060000      
327258              8929248.250000      
105371              8927488.830000      
163924              8926995.400000      
245306              8926496.000000      
4039                8923673.930000      
397011              8921702.000000      
225067              8921430.000000      
364892              8921218.200000      
294805              8920383.060000      
382814              8919130.680000      
274996              8916962.400000      
389853              8915939.680000      
43686               8915543.840000      
339176              8914963.200000      
281621              8912974.320000      
134915              8912878.080000      
118914              8911387.680000      
369730              8907443.760000      
200035              8906021.850000      
135932              8905282.950000      
262427              8905159.500000      
56115               8899746.250000      
350758              8897019.180000      
254164              8896444.880000      
13514               8895830.080000      
379930              8895620.650000      
392480              8894225.120000      
48716               8892402.800000      
246469              8891778.840000      
153907              8891312.760000      
65755               8889779.010000      
84780               8889144.200000      
121562              8887740.400000      
55203               8884105.230000      
368081              8882728.110000      
44731               8882444.950000      
328185              8881881.360000      
225353              8879599.680000      
242203              8878240.810000      
43474               8877042.720000      
386625              8876012.440000      
246703              8875444.250000      
96624               8875052.400000      
103706              8874903.510000      
149394              8874824.350000      
167941              8872330.040000      
215604              8872235.100000      
130199              8866080.890000      
8141                8864056.790000      
105104              8862997.120000      
198118              8862486.250000      
126771              8862372.700000      
27177               8861903.820000      
30584               8861323.710000      
166843              8861200.800000      
303595              8858802.740000      
212231              8858620.940000      
232229              8855712.270000      
3091                8854757.220000      
160740              8852685.430000      
138091              8852463.340000      
191504              8852190.540000      
221622              8851314.420000      
252689              8849156.280000      
308609              8846830.680000      
250790              8844075.490000      
96465               8843737.760000      
332274              8843541.880000      
344356              8842455.180000      
142716              8842203.650000      
186712              8841956.820000      
235168              8840977.090000      
82600               8840967.450000      
349689              8840519.700000      
293804              8840242.720000      
283843              8840197.840000      
320532              8838598.860000      
201607              8835875.280000      
247124              8833767.750000      
328932              8832860.160000      
230209              8832206.830000      
115248              8831859.400000      
312792              8831768.700000      
365941              8830647.480000      
93920               8829270.870000      
373816              8829017.100000      
150174              8826936.100000      
167071              8825978.750000      
256720              8825297.080000      
211238              8824564.080000      
291071              8824233.600000      
388564              8820298.160000      
251538              8819276.620000      
101788              8819247.600000      
260209              8818757.760000      
58753               8818534.010000      
165620              8818404.740000      
14761               8817240.560000      
164646              8815470.180000      
101467              8814711.620000      
32498               8812258.860000      
22290               8811824.010000      
220755              8810488.920000      
359424              8809602.650000      
123123              8809016.040000      
58320               8808917.650000      
206634              8808503.960000      
59355               8806028.140000      
395957              8805545.400000      
212662              8805215.400000      
162217              8805041.190000      
157705              8802278.280000      
370561              8801372.580000      
312641              8801087.680000      
205588              8799759.160000      
20383               8799073.280000      
78539               8798336.190000      
368437              8797804.470000      
246022              8796791.500000      
143233              8796161.340000      
250383              8794182.960000      
72187               8793884.400000      
304419              8792818.350000      
157202              8788287.880000      
340964              8787712.710000      
349384              8787535.360000      
56150               8787174.400000      
326351              8786520.270000      
239828              8786129.580000      
47218               8785785.940000      
360288              8784594.400000      
83595               8783953.460000      
63535               8783345.400000      
356632              8781061.790000      
336641              8779856.490000      
220032              8775844.010000      
156264              8774706.240000      
218544              8774582.740000      
227527              8774198.160000      
4322                8774090.220000      
173744              8772593.960000      
312419              8772344.140000      
157590              8772006.450000      
137058              8771170.330000      
27489               8771057.280000      
198790              8769825.660000      
357344              8768897.550000      
171091              8768845.560000      
320221              8768265.580000      
120408              8768011.120000      
204300              8767639.600000      
205211              8767042.800000      
161364              8766211.210000      
69310               8764695.600000      
156720              8764376.850000      
113683              8764308.230000      
293500              8762872.580000      
63145               8761991.960000      
945                 8760692.050000      
334383              8758383.360000      
381752              8757661.500000      
64036               8756104.830000      
184688              8755591.680000      
376888              8754955.960000      
51718               8752790.900000      
250157              8752235.830000      
292787              8751768.660000      
88625               8751692.740000      
210258              8751664.950000      
95088               8751084.160000      
223161              8747014.080000      
103861              8745561.000000      
198797              8744048.760000      
26391               8741399.640000      
191816              8740258.720000      
368726              8739323.460000      
360845              8738866.720000      
216809              8736355.440000      
168891              8734296.900000      
390539              8733884.820000      
168543              8732829.580000      
55358               8732237.300000      
29189               8731684.320000      
287265              8730943.600000      
217075              8729865.640000      
42743               8729043.220000      
209391              8727137.400000      
347753              8725421.980000      
128755              8724783.200000      
253924              8723273.640000      
382442              8723207.790000      
121720              8721564.400000      
23948               8721026.600000      
73911               8720556.670000      
177600              8720032.500000      
176679              8718689.700000      
169373              8718609.060000      
245246              8717591.090000      
63596               8717320.580000      
82227               8717207.400000      
348696              8714942.890000      
97645               8714278.720000      
399115              8713993.880000      
235273              8713263.690000      
342387              8713219.080000      
364896              8709820.560000      
67930               8707894.200000      
208394              8706813.300000      
264636              8706382.800000      
27049               8703560.350000      
345748              8701489.350000      
10456               8699152.150000      
242533              8697581.620000      
9938                8697138.040000      
31238               8694167.000000      
3463                8692973.900000      
230103              8689709.290000      
307691              8687473.880000      
241711              8687420.240000      
89842               8686860.800000      
131014              8686773.490000      
226698              8684654.000000      
238036              8682512.840000      
254274              8681819.920000      
255374              8680117.600000      
121010              8678342.570000      
323447              8677625.440000      
108178              8676952.680000      
162829              8676463.360000      
155148              8676079.330000      
232612              8676033.910000      
75250               8675257.140000      
59268               8674033.900000      
373340              8672264.400000      
153802              8671620.370000      
113952              8670095.580000      
167483              8668542.900000      
115257              8668255.290000      
325                 8667741.280000      
57605               8666962.580000      
61498               8664578.020000      
209109              8661928.860000      
56921               8661614.270000      
51547               8658680.310000      
322995              8658438.390000      
77793               8655742.500000      
333761              8653960.200000      
163664              8652076.490000      
206463              8651688.110000      
5349                8648156.440000      
221447              8644408.880000      
396522              8643972.840000      
17223               8643000.030000      
184752              8642762.640000      
381750              8642751.680000      
370634              8641936.450000      
197009              8641188.400000      
384980              8639363.940000      
128443              8639231.360000      
275729              8635574.660000      
117615              8634322.830000      
297581              8634317.100000      
19322               8634239.920000      
215801              8633137.940000      
337472              8632611.600000      
94729               8630614.530000      
208613              8629687.120000      
123496              8629507.440000      
339026              8627543.540000      
304220              8626812.400000      
24175               8626674.160000      
56962               8623998.120000      
149165              8623122.300000      
85742               8623110.190000      
132168              8621489.840000      
94399               8620524.000000      
382807              8618115.430000      
227764              8615201.940000      
16268               8615087.460000      
35256               8614788.400000      
371619              8613442.970000      
121322              8612948.230000      
16843               8612300.880000      
313345              8609463.540000      
333950              8608663.480000      
71363               8608415.040000      
318826              8607493.640000      
192518              8604685.500000      
257544              8604623.280000      
341926              8602397.160000      
344125              8602352.100000      
370289              8602239.360000      
243552              8599875.020000      
242514              8599324.440000      
203427              8599028.680000      
256891              8597541.880000      
97293               8596710.780000      
144061              8595718.740000      
83503               8595034.200000      
156732              8594115.980000      
231949              8593141.950000      
19503               8592161.200000      
172876              8591317.970000      
39854               8591101.640000      
205223              8590921.780000      
188807              8588682.500000      
323484              8588674.720000      
38670               8588451.160000      
242406              8588155.920000      
309761              8587548.650000      
180038              8585138.790000      
274313              8582639.880000      
166471              8582184.600000      
64352               8582120.910000      
173349              8581413.120000      
119602              8581057.200000      
185484              8580219.660000      
110226              8579020.170000      
125635              8578708.950000      
69410               8577398.580000      
78862               8576799.440000      
339752              8576008.640000      
294177              8575689.830000      
278099              8574288.100000      
23067               8572542.480000      
118746              8571858.410000      
397144              8571420.450000      
120860              8570610.440000      
391633              8568671.850000      
83808               8567941.200000      
261421              8566621.600000      
131208              8566341.180000      
45051               8566116.720000      
347279              8565039.000000      
17957               8564920.880000      
33139               8563002.660000      
369688              8560890.810000      
180577              8557802.280000      
294811              8557748.320000      
195172              8557417.180000      
308114              8555910.000000      
9563                8554762.590000      
70078               8553793.490000      
277279              8553095.160000      
90109               8552856.130000      
271450              8552748.480000      
340224              8552220.320000      
120325              8549976.600000      
98407               8549696.880000      
206617              8546004.000000      
45362               8545019.480000      
370896              8544803.550000      
39694               8544103.520000      
196409              8543968.510000      
192478              8543471.420000      
276658              8542681.670000      
106644              8541524.860000      
331829              8541259.520000      
351594              8538764.490000      
46010               8538716.840000      
254391              8538667.890000      
258817              8537757.300000      
371067              8537224.500000      
197466              8533609.700000      
224829              8532762.960000      
351031              8532389.320000      
14320               8531146.800000      
181093              8528303.520000      
11562               8528028.570000      
223570              8527666.860000      
341127              8526890.450000      
353828              8524499.380000      
90360               8523937.840000      
381034              8523862.060000      
199268              8523599.580000      
81558               8522968.320000      
276412              8522596.700000      
201945              8521622.640000      
351148              8520714.840000      
127339              8518570.200000      
93172               8517495.600000      
167169              8516075.680000      
212053              8512453.950000      
105954              8511693.820000      
79608               8509272.440000      
138409              8508135.780000      
390079              8507368.640000      
205623              8506389.780000      
382590              8505333.050000      
86718               8504976.440000      
164504              8503350.770000      
204161              8503142.420000      
354852              8503042.840000      
251837              8502707.840000      
72101               8502196.590000      
263393              8501331.600000      
134714              8500329.560000      
216013              8500180.500000      
177227              8499788.000000      
133740              8499212.880000      
176217              8498513.110000      
72282               8497213.890000      
117983              8496934.320000      
230912              8496903.150000      
309307              8496771.120000      
80933               8495870.110000      
31397               8495342.120000      
154086              8494891.950000      
193280              8494279.430000      
25030               8493933.220000      
41657               8492096.670000      
175319              8491723.420000      
22163               8491357.860000      
29147               8490317.820000      
113926              8489889.150000      
185353              8488726.680000      
88280               8486611.910000      
393337              8486227.860000      
163615              8484985.010000      
218788              8481960.820000      
285017              8481472.890000      
77285               8481442.320000      
303464              8480310.480000      
48589               8479474.360000      
325654              8479140.450000      
77721               8478968.100000      
235908              8477510.840000      
26661               8476620.800000      
123437              8475139.440000      
67866               8474733.520000      
33624               8474475.000000      
174832              8472291.440000      
369355              8471624.280000      
147044              8471534.400000      
103992              8471461.240000      
332126              8471382.560000      
219210              8469023.850000      
305691              8467556.720000      
122356              8467274.880000      
321926              8466381.210000      
365329              8466216.080000      
142299              8466039.550000      
367765              8462430.010000      
341671              8461626.240000      
107143              8460591.620000      
198805              8458287.920000      
159685              8457467.040000      
248235              8456968.050000      
78530               8456717.280000      
62322               8456097.160000      
37619               8455823.460000      
289431              8455098.770000      
146925              8454887.910000      
336100              8453632.950000      
358609              8451881.880000      
164562              8450860.950000      
93988               8449300.210000      
36011               8448945.280000      
223722              8447612.160000      
376781              8446919.700000      
391619              8446613.430000      
355738              8445596.850000      
306336              8445174.960000      
363091              8445121.080000      
384286              8443755.200000      
303538              8443370.370000      
247660              8441194.410000      
127361              8441094.080000      
340669              8440577.300000      
333864              8439891.860000      
45397               8439869.240000      
227623              8439795.980000      
324270              8437178.420000      
16033               8437028.570000      
148346              8436296.500000      
345439              8436112.380000      
309839              8435511.000000      
112651              8435034.750000      
139539              8434180.290000      
274203              8433596.400000      
39310               8433214.550000      
223470              8433208.350000      
135346              8431913.000000      
196708              8431767.820000      
257280              8430552.350000      
93579               8430208.200000      
46393               8429995.370000      
344196              8429534.400000      
295582              8429000.670000      
13275               8428662.660000      
