s_name              numwait             
Supplier#000022703  14                  
Supplier#000025016  14                  
Supplier#000025361  14                  
Supplier#000025442  14                  
Supplier#000025538  14                  
Supplier#000026078  14                  
Supplier#000026827  14                  
Supplier#000027090  14                  
Supplier#000027260  14                  
Supplier#000027629  14                  
Supplier#000028374  14                  
Supplier#000029228  14                  
Supplier#000029237  14                  
Supplier#000030089  14                  
Supplier#000030567  14                  
Supplier#000030879  14                  
Supplier#000031103  14                  
Supplier#000031321  14                  
Supplier#000031500  14                  
Supplier#000031899  14                  
Supplier#000031926  14                  
Supplier#000032260  14                  
Supplier#000032475  14                  
Supplier#000033080  14                  
Supplier#000033410  14                  
Supplier#000034507  14                  
Supplier#000034603  14                  
Supplier#000035576  14                  
Supplier#000037047  14                  
Supplier#000037409  14                  
Supplier#000037446  14                  
Supplier#000037492  14                  
Supplier#000038260  14                  
Supplier#000038642  14                  
Supplier#000038858  14                  
Supplier#000040187  14                  
Supplier#000040347  14                  
Supplier#000040607  14                  
Supplier#000044991  14                  
Supplier#000045027  14                  
Supplier#000045112  14                  
Supplier#000045498  14                  
Supplier#000047266  14                  
Supplier#000047527  14                  
Supplier#000047648  14                  
Supplier#000047893  14                  
Supplier#000048215  14                  
Supplier#000048951  14                  
Supplier#000049430  14                  
Supplier#000049569  14                  
Supplier#000050202  14                  
Supplier#000050395  14                  
Supplier#000050575  14                  
Supplier#000050974  14                  
Supplier#000051366  14                  
Supplier#000051460  14                  
Supplier#000052433  14                  
Supplier#000052457  14                  
Supplier#000052638  14                  
Supplier#000053296  14                  
Supplier#000053624  14                  
Supplier#000054186  14                  
Supplier#000055025  14                  
Supplier#000056580  14                  
Supplier#000057210  14                  
Supplier#000057330  14                  
Supplier#000057881  14                  
Supplier#000058149  14                  
Supplier#000059916  14                  
Supplier#000060172  14                  
Supplier#000060590  14                  
Supplier#000060729  14                  
Supplier#000061374  14                  
Supplier#000061386  14                  
Supplier#000061615  14                  
Supplier#000061665  14                  
Supplier#000062259  14                  
Supplier#000062627  14                  
Supplier#000062952  14                  
Supplier#000063774  14                  
Supplier#000063806  14                  
Supplier#000063863  14                  
Supplier#000065467  14                  
Supplier#000065673  14                  
Supplier#000067243  14                  
Supplier#000069381  14                  
Supplier#000069770  14                  
Supplier#000070406  14                  
Supplier#000070422  14                  
Supplier#000070990  14                  
Supplier#000072032  14                  
Supplier#000073714  14                  
Supplier#000074326  14                  
Supplier#000075372  14                  
Supplier#000075646  14                  
Supplier#000077884  14                  
Supplier#000078006  14                  
Supplier#000078035  14                  
Supplier#000078146  14                  
Supplier#000078253  14                  
Supplier#000078400  14                  
Supplier#000078649  14                  
Supplier#000078759  14                  
Supplier#000078777  14                  
Supplier#000079464  14                  
Supplier#000079510  14                  
Supplier#000079906  14                  
Supplier#000001944  13                  
Supplier#000002269  13                  
Supplier#000002684  13                  
Supplier#000002707  13                  
Supplier#000002717  13                  
Supplier#000002978  13                  
Supplier#000003212  13                  
Supplier#000003548  13                  
Supplier#000003806  13                  
Supplier#000003834  13                  
Supplier#000004786  13                  
Supplier#000004793  13                  
Supplier#000005193  13                  
Supplier#000005413  13                  
Supplier#000006128  13                  
Supplier#000006379  13                  
Supplier#000006450  13                  
Supplier#000006682  13                  
Supplier#000006684  13                  
Supplier#000006705  13                  
Supplier#000006967  13                  
Supplier#000007579  13                  
Supplier#000007626  13                  
Supplier#000008030  13                  
Supplier#000008396  13                  
Supplier#000009435  13                  
Supplier#000009647  13                  
Supplier#000009850  13                  
Supplier#000010541  13                  
Supplier#000010787  13                  
Supplier#000010880  13                  
Supplier#000011670  13                  
Supplier#000011847  13                  
Supplier#000012299  13                  
Supplier#000012868  13                  
Supplier#000014267  13                  
Supplier#000016149  13                  
Supplier#000016535  13                  
Supplier#000016617  13                  
Supplier#000016745  13                  
Supplier#000016809  13                  
Supplier#000017106  13                  
Supplier#000017428  13                  
Supplier#000017556  13                  
Supplier#000019138  13                  
Supplier#000019441  13                  
Supplier#000019727  13                  
Supplier#000020098  13                  
Supplier#000020165  13                  
Supplier#000020191  13                  
Supplier#000020389  13                  
Supplier#000020462  13                  
Supplier#000020530  13                  
Supplier#000020929  13                  
Supplier#000020941  13                  
Supplier#000021502  13                  
Supplier#000021681  13                  
Supplier#000022156  13                  
Supplier#000022545  13                  
Supplier#000022810  13                  
Supplier#000022855  13                  
Supplier#000022899  13                  
Supplier#000023092  13                  
Supplier#000023925  13                  
Supplier#000024253  13                  
Supplier#000024727  13                  
Supplier#000025328  13                  
Supplier#000025370  13                  
Supplier#000025919  13                  
Supplier#000025987  13                  
Supplier#000026120  13                  
Supplier#000026544  13                  
Supplier#000026693  13                  
Supplier#000028247  13                  
Supplier#000028318  13                  
Supplier#000028592  13                  
Supplier#000028622  13                  
Supplier#000028849  13                  
Supplier#000028909  13                  
Supplier#000029775  13                  
Supplier#000029854  13                  
Supplier#000030474  13                  
Supplier#000030855  13                  
Supplier#000031200  13                  
Supplier#000031523  13                  
Supplier#000031763  13                  
Supplier#000031850  13                  
Supplier#000032207  13                  
Supplier#000032274  13                  
Supplier#000032509  13                  
Supplier#000032795  13                  
Supplier#000033364  13                  
Supplier#000033444  13                  
Supplier#000034335  13                  
Supplier#000034948  13                  
Supplier#000035818  13                  
Supplier#000036291  13                  
Supplier#000036419  13                  
Supplier#000036601  13                  
Supplier#000036624  13                  
Supplier#000037100  13                  
Supplier#000037329  13                  
Supplier#000037432  13                  
Supplier#000038139  13                  
Supplier#000038187  13                  
Supplier#000038792  13                  
Supplier#000039075  13                  
Supplier#000039174  13                  
Supplier#000039516  13                  
Supplier#000039548  13                  
Supplier#000040220  13                  
Supplier#000040604  13                  
Supplier#000040751  13                  
Supplier#000041114  13                  
Supplier#000042250  13                  
Supplier#000042804  13                  
Supplier#000042987  13                  
Supplier#000043195  13                  
Supplier#000043785  13                  
Supplier#000043852  13                  
Supplier#000044720  13                  
Supplier#000045628  13                  
Supplier#000045722  13                  
Supplier#000045944  13                  
Supplier#000046345  13                  
Supplier#000046652  13                  
Supplier#000046669  13                  
Supplier#000048629  13                  
Supplier#000049979  13                  
Supplier#000050201  13                  
Supplier#000050270  13                  
Supplier#000050271  13                  
Supplier#000050708  13                  
Supplier#000051561  13                  
Supplier#000052188  13                  
Supplier#000052944  13                  
Supplier#000053443  13                  
Supplier#000053486  13                  
Supplier#000054114  13                  
Supplier#000054271  13                  
Supplier#000054610  13                  
Supplier#000056545  13                  
Supplier#000057123  13                  
Supplier#000057736  13                  
Supplier#000057787  13                  
Supplier#000057999  13                  
Supplier#000058302  13                  
Supplier#000059053  13                  
Supplier#000059694  13                  
Supplier#000060179  13                  
Supplier#000060870  13                  
Supplier#000060876  13                  
Supplier#000061317  13                  
Supplier#000062005  13                  
Supplier#000062327  13                  
Supplier#000062696  13                  
Supplier#000062799  13                  
Supplier#000063611  13                  
Supplier#000063709  13                  
Supplier#000064236  13                  
Supplier#000064345  13                  
Supplier#000064475  13                  
Supplier#000064576  13                  
Supplier#000065462  13                  
Supplier#000065544  13                  
Supplier#000066673  13                  
Supplier#000066717  13                  
Supplier#000066771  13                  
Supplier#000067370  13                  
Supplier#000068716  13                  
Supplier#000069716  13                  
Supplier#000069777  13                  
Supplier#000070338  13                  
Supplier#000070715  13                  
Supplier#000070925  13                  
Supplier#000071958  13                  
Supplier#000072133  13                  
Supplier#000072565  13                  
Supplier#000073400  13                  
Supplier#000073430  13                  
Supplier#000073654  13                  
Supplier#000074026  13                  
Supplier#000074120  13                  
Supplier#000074506  13                  
Supplier#000074693  13                  
Supplier#000074703  13                  
Supplier#000074783  13                  
Supplier#000074928  13                  
Supplier#000074960  13                  
Supplier#000075117  13                  
Supplier#000075277  13                  
Supplier#000076222  13                  
Supplier#000076305  13                  
Supplier#000076373  13                  
Supplier#000076541  13                  
Supplier#000076571  13                  
Supplier#000076958  13                  
Supplier#000077123  13                  
Supplier#000077144  13                  
Supplier#000077327  13                  
Supplier#000077381  13                  
Supplier#000077544  13                  
Supplier#000077664  13                  
Supplier#000078293  13                  
Supplier#000078573  13                  
Supplier#000078892  13                  
Supplier#000079512  13                  
Supplier#000079784  13                  
Supplier#000000436  12                  
Supplier#000000472  12                  
Supplier#000000633  12                  
Supplier#000000709  12                  
Supplier#000001336  12                  
Supplier#000001356  12                  
Supplier#000001916  12                  
Supplier#000002056  12                  
Supplier#000002256  12                  
Supplier#000002410  12                  
Supplier#000002647  12                  
Supplier#000002869  12                  
Supplier#000003075  12                  
Supplier#000003262  12                  
Supplier#000004009  12                  
Supplier#000004303  12                  
Supplier#000004829  12                  
Supplier#000005469  12                  
Supplier#000005568  12                  
Supplier#000005755  12                  
Supplier#000006342  12                  
Supplier#000006629  12                  
Supplier#000006737  12                  
Supplier#000006757  12                  
Supplier#000007517  12                  
Supplier#000008529  12                  
Supplier#000008671  12                  
Supplier#000008718  12                  
Supplier#000009137  12                  
Supplier#000009164  12                  
Supplier#000009758  12                  
Supplier#000010262  12                  
Supplier#000010381  12                  
Supplier#000010689  12                  
Supplier#000010800  12                  
Supplier#000010914  12                  
Supplier#000010934  12                  
Supplier#000011197  12                  
Supplier#000011612  12                  
Supplier#000011731  12                  
Supplier#000012369  12                  
Supplier#000012575  12                  
Supplier#000012946  12                  
Supplier#000013321  12                  
Supplier#000013378  12                  
Supplier#000013511  12                  
Supplier#000013737  12                  
Supplier#000013840  12                  
Supplier#000014466  12                  
Supplier#000014765  12                  
Supplier#000014785  12                  
Supplier#000015320  12                  
Supplier#000015425  12                  
Supplier#000015904  12                  
Supplier#000016010  12                  
Supplier#000016046  12                  
Supplier#000016250  12                  
Supplier#000016657  12                  
Supplier#000016857  12                  
Supplier#000016956  12                  
Supplier#000017160  12                  
Supplier#000017192  12                  
Supplier#000017499  12                  
Supplier#000017532  12                  
Supplier#000017569  12                  
Supplier#000017602  12                  
Supplier#000017753  12                  
Supplier#000017877  12                  
Supplier#000018084  12                  
Supplier#000018558  12                  
Supplier#000018760  12                  
Supplier#000018965  12                  
Supplier#000019030  12                  
Supplier#000019124  12                  
Supplier#000019137  12                  
Supplier#000019340  12                  
Supplier#000019475  12                  
Supplier#000019562  12                  
Supplier#000019630  12                  
Supplier#000019862  12                  
Supplier#000020966  12                  
Supplier#000020972  12                  
Supplier#000021093  12                  
Supplier#000021624  12                  
Supplier#000022719  12                  
Supplier#000023253  12                  
Supplier#000024106  12                  
Supplier#000024502  12                  
Supplier#000024543  12                  
Supplier#000024667  12                  
Supplier#000024929  12                  
Supplier#000025250  12                  
Supplier#000025478  12                  
Supplier#000025897  12                  
Supplier#000025938  12                  
Supplier#000026009  12                  
Supplier#000026555  12                  
Supplier#000027143  12                  
Supplier#000027295  12                  
Supplier#000027638  12                  
Supplier#000027876  12                  
Supplier#000028166  12                  
Supplier#000028260  12                  
Supplier#000028286  12                  
Supplier#000028422  12                  
Supplier#000028609  12                  
Supplier#000028919  12                  
Supplier#000029031  12                  
Supplier#000029035  12                  
Supplier#000029056  12                  
Supplier#000029424  12                  
Supplier#000029436  12                  
Supplier#000029493  12                  
Supplier#000029928  12                  
Supplier#000030035  12                  
Supplier#000031035  12                  
Supplier#000031496  12                  
Supplier#000031586  12                  
Supplier#000031854  12                  
Supplier#000031921  12                  
Supplier#000032112  12                  
Supplier#000032144  12                  
Supplier#000032262  12                  
Supplier#000032386  12                  
Supplier#000034455  12                  
Supplier#000034660  12                  
Supplier#000035927  12                  
Supplier#000036099  12                  
Supplier#000036500  12                  
Supplier#000036775  12                  
Supplier#000037792  12                  
Supplier#000037951  12                  
Supplier#000038665  12                  
Supplier#000038769  12                  
Supplier#000038778  12                  
Supplier#000038928  12                  
Supplier#000039078  12                  
Supplier#000039172  12                  
Supplier#000039333  12                  
Supplier#000039545  12                  
Supplier#000039681  12                  
Supplier#000040725  12                  
Supplier#000040766  12                  
Supplier#000040797  12                  
Supplier#000041240  12                  
Supplier#000041568  12                  
Supplier#000042505  12                  
Supplier#000042586  12                  
Supplier#000042787  12                  
Supplier#000043035  12                  
Supplier#000043617  12                  
Supplier#000043820  12                  
Supplier#000044566  12                  
Supplier#000044616  12                  
Supplier#000044850  12                  
Supplier#000045557  12                  
Supplier#000045685  12                  
Supplier#000045817  12                  
Supplier#000046022  12                  
Supplier#000046109  12                  
Supplier#000046162  12                  
Supplier#000046363  12                  
Supplier#000046561  12                  
Supplier#000046835  12                  
Supplier#000046875  12                  
Supplier#000046927  12                  
Supplier#000046974  12                  
Supplier#000047529  12                  
Supplier#000047682  12                  
Supplier#000047831  12                  
Supplier#000048195  12                  
Supplier#000048282  12                  
Supplier#000048449  12                  
Supplier#000048517  12                  
Supplier#000048555  12                  
Supplier#000048994  12                  
Supplier#000049127  12                  
Supplier#000049199  12                  
Supplier#000049314  12                  
Supplier#000049397  12                  
Supplier#000049856  12                  
Supplier#000050255  12                  
Supplier#000050322  12                  
Supplier#000050589  12                  
Supplier#000050685  12                  
Supplier#000050811  12                  
Supplier#000050949  12                  
Supplier#000051141  12                  
Supplier#000051628  12                  
Supplier#000051948  12                  
Supplier#000052048  12                  
Supplier#000052074  12                  
Supplier#000052570  12                  
Supplier#000053192  12                  
Supplier#000053202  12                  
Supplier#000053473  12                  
Supplier#000054202  12                  
Supplier#000055250  12                  
Supplier#000055501  12                  
Supplier#000055525  12                  
Supplier#000055663  12                  
Supplier#000055952  12                  
Supplier#000055961  12                  
Supplier#000056470  12                  
Supplier#000056600  12                  
Supplier#000057433  12                  
Supplier#000057631  12                  
Supplier#000057731  12                  
Supplier#000057792  12                  
Supplier#000057948  12                  
Supplier#000058623  12                  
Supplier#000059546  12                  
Supplier#000059754  12                  
Supplier#000060522  12                  
Supplier#000060613  12                  
Supplier#000060633  12                  
Supplier#000060892  12                  
Supplier#000060940  12                  
Supplier#000061010  12                  
Supplier#000061151  12                  
Supplier#000061244  12                  
Supplier#000061561  12                  
Supplier#000062123  12                  
Supplier#000062432  12                  
Supplier#000062801  12                  
Supplier#000063095  12                  
Supplier#000063537  12                  
Supplier#000063730  12                  
Supplier#000063760  12                  
Supplier#000063826  12                  
Supplier#000064271  12                  
Supplier#000064483  12                  
Supplier#000064623  12                  
Supplier#000065393  12                  
Supplier#000065733  12                  
Supplier#000065998  12                  
Supplier#000066200  12                  
Supplier#000066476  12                  
Supplier#000066549  12                  
Supplier#000066664  12                  
Supplier#000066941  12                  
Supplier#000067656  12                  
Supplier#000068324  12                  
Supplier#000068810  12                  
Supplier#000069198  12                  
Supplier#000069223  12                  
Supplier#000069825  12                  
Supplier#000070131  12                  
Supplier#000071357  12                  
Supplier#000071581  12                  
Supplier#000072105  12                  
Supplier#000072309  12                  
Supplier#000072401  12                  
Supplier#000073594  12                  
Supplier#000073601  12                  
Supplier#000073727  12                  
Supplier#000073736  12                  
Supplier#000073865  12                  
Supplier#000073931  12                  
Supplier#000074494  12                  
Supplier#000074503  12                  
Supplier#000074967  12                  
Supplier#000075118  12                  
Supplier#000075173  12                  
Supplier#000075686  12                  
Supplier#000076260  12                  
Supplier#000076616  12                  
Supplier#000076641  12                  
Supplier#000077252  12                  
Supplier#000077279  12                  
Supplier#000077680  12                  
Supplier#000078057  12                  
Supplier#000078126  12                  
Supplier#000078358  12                  
Supplier#000078794  12                  
Supplier#000078947  12                  
Supplier#000079268  12                  
Supplier#000079701  12                  
Supplier#000079924  12                  
Supplier#000000167  11                  
Supplier#000000673  11                  
Supplier#000000918  11                  
Supplier#000000920  11                  
Supplier#000001393  11                  
Supplier#000001595  11                  
Supplier#000001601  11                  
Supplier#000001789  11                  
Supplier#000001896  11                  
Supplier#000002796  11                  
Supplier#000002891  11                  
Supplier#000003234  11                  
Supplier#000003248  11                  
Supplier#000003335  11                  
Supplier#000003645  11                  
Supplier#000003675  11                  
Supplier#000003777  11                  
Supplier#000003992  11                  
Supplier#000004112  11                  
Supplier#000004163  11                  
Supplier#000004274  11                  
Supplier#000004472  11                  
Supplier#000004925  11                  
Supplier#000005042  11                  
Supplier#000005376  11                  
Supplier#000005613  11                  
Supplier#000005774  11                  
Supplier#000005799  11                  
Supplier#000006561  11                  
Supplier#000006624  11                  
Supplier#000006925  11                  
Supplier#000007061  11                  
Supplier#000007491  11                  
Supplier#000008136  11                  
Supplier#000008147  11                  
Supplier#000008376  11                  
Supplier#000008492  11                  
Supplier#000008527  11                  
Supplier#000008739  11                  
Supplier#000008811  11                  
Supplier#000008996  11                  
Supplier#000009643  11                  
Supplier#000010213  11                  
Supplier#000010349  11                  
Supplier#000010424  11                  
Supplier#000011658  11                  
Supplier#000011752  11                  
Supplier#000012471  11                  
Supplier#000013029  11                  
Supplier#000013329  11                  
Supplier#000013421  11                  
Supplier#000013480  11                  
Supplier#000014057  11                  
Supplier#000014131  11                  
Supplier#000014180  11                  
Supplier#000014295  11                  
Supplier#000014645  11                  
Supplier#000014892  11                  
Supplier#000015186  11                  
Supplier#000015442  11                  
Supplier#000015474  11                  
Supplier#000015482  11                  
Supplier#000015807  11                  
Supplier#000016016  11                  
Supplier#000016074  11                  
Supplier#000016188  11                  
Supplier#000016694  11                  
Supplier#000017076  11                  
Supplier#000017308  11                  
Supplier#000017610  11                  
Supplier#000017735  11                  
Supplier#000017920  11                  
Supplier#000017994  11                  
Supplier#000018037  11                  
Supplier#000018067  11                  
Supplier#000018138  11                  
Supplier#000018522  11                  
Supplier#000018630  11                  
Supplier#000018862  11                  
Supplier#000018980  11                  
Supplier#000019337  11                  
Supplier#000019414  11                  
Supplier#000019662  11                  
Supplier#000020096  11                  
Supplier#000020155  11                  
Supplier#000020194  11                  
Supplier#000020398  11                  
Supplier#000020916  11                  
Supplier#000021064  11                  
Supplier#000021097  11                  
Supplier#000021246  11                  
Supplier#000021281  11                  
Supplier#000022316  11                  
Supplier#000022597  11                  
Supplier#000022619  11                  
Supplier#000022833  11                  
Supplier#000023459  11                  
Supplier#000024033  11                  
Supplier#000024099  11                  
Supplier#000024300  11                  
Supplier#000024518  11                  
Supplier#000024808  11                  
Supplier#000025064  11                  
Supplier#000025188  11                  
Supplier#000025330  11                  
Supplier#000025437  11                  
Supplier#000025562  11                  
Supplier#000025657  11                  
Supplier#000025808  11                  
Supplier#000025909  11                  
Supplier#000026065  11                  
Supplier#000026088  11                  
Supplier#000026293  11                  
Supplier#000026538  11                  
Supplier#000026626  11                  
Supplier#000026846  11                  
Supplier#000026863  11                  
Supplier#000026864  11                  
Supplier#000027075  11                  
Supplier#000027127  11                  
Supplier#000027204  11                  
Supplier#000027749  11                  
Supplier#000028375  11                  
Supplier#000028513  11                  
Supplier#000028668  11                  
Supplier#000028938  11                  
Supplier#000029207  11                  
Supplier#000029217  11                  
Supplier#000029514  11                  
Supplier#000029874  11                  
Supplier#000030095  11                  
Supplier#000030268  11                  
Supplier#000030430  11                  
Supplier#000030448  11                  
Supplier#000030515  11                  
Supplier#000030617  11                  
Supplier#000031047  11                  
Supplier#000031467  11                  
Supplier#000031813  11                  
Supplier#000031906  11                  
Supplier#000032152  11                  
Supplier#000032174  11                  
Supplier#000032483  11                  
Supplier#000032534  11                  
Supplier#000032695  11                  
Supplier#000032942  11                  
Supplier#000033133  11                  
Supplier#000033135  11                  
Supplier#000033216  11                  
Supplier#000033529  11                  
Supplier#000033579  11                  
Supplier#000034090  11                  
Supplier#000034176  11                  
